文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,text,"In the cold hydrostatic extrusion, a maximum extrusion ratio of five could be obtained",Zircaloy,tube,cold hydrostatic extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,text,Application of the newly developed hot hydrostatic extrusion process to the extrusion of tube shells resulted in an increase of the extrusion ratio to three times that of the conventional direct extrusion,Zircaloy,tube shell,hot hydrostatic extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,text,All the tubes were annealed at 580°C for 2.5 h in a vacuum,Zircaloy,tube,annealing,,,,,,,,,,,,,,,,,,,,,,,,,2.5,vacuum,,,,,,,,,,,,,,,,,580.0,°C
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk2,Table 1,"Hydrostatic Extrusion Reduction, %: Schedule A 63, Schedule B 75",,,Hydrostatic Extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,%,,,,,,,,,0.23,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk2,Table 2,"Reference Test Temperature 25°C: 0.2% Yield Strength 357 MPa, Ultimate Tensile Strength 529 MPa, Elongation 35.0%",,,,Tension test,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,529,MPa,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk2,Table 2,"Reference Test Temperature 343°C: 0.2% Yield Strength 138 MPa, Ultimate Tensile Strength 270 MPa, Elongation 42.3%",,,,Tension test,,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,138,MPa,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk3,text,The result of the corrosion test at 400°C and 10.5 MPa of steam does not show any difference in the weight gain after 72 h for all the tubes.,,tubes,,corrosion test,,,,,,,,,,,,,,,,,,400,steam,10.5,,,,72,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk3,text,The maximum extrusion ratio in the cold hydrostatic extrusion was about five (80 percent reduction of area),Zircaloy,tubes,cold hydrostatic extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk3,table,"Schedule D, Test Temperature 343°C, Ultimate Tensile Strength Mean 270.2 MPa, Standard Deviation 2.4 MPa",,,Schedule D,tension test,,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,42.3,%,,,,,,,,,270.2,MPa
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk3,table,"Schedule D, Test Temperature 25°C, Elongation Mean 33.2%, Standard Deviation 0.3%",,,Schedule D,tension test,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,33.2,%,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk3,table,"Schedule D, Burst Pressure Mean 79.0 MPa, Standard Deviation 0.28 MPa",,,Schedule D,burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,%,,,,,,,15.9,mg/dm^{2},79.0,MPa
