alloy_name,composition,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy,{},"{'temp_C': 25.0, 'medium': 'O2', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e7a5275db2a5,,corrosion,The reactivity of the zirconium alloy with O2 at room temperature is about 1000 times higher than for H2O,judgement,,abstract,,reactivity,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_037_chunk1,,corrosion test,,,,
Zircaloy,{},"{'temp_C': 25.0, 'medium': 'O2', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e7a5275db2a5,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_037_chunk1,,,,,,
Zircaloy,{},"{'temp_C': 25.0, 'medium': 'O2', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e7a5275db2a5,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_037_chunk1,,,,,,
Zircaloy,{},"{'temp_C': 25.0, 'medium': 'O2', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e7a5275db2a5,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_037_chunk1,,,,,,
Zircaloy,{},"{'temp_C': 25.0, 'medium': 'O2', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e7a5275db2a5,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_037_chunk1,,,,,,
Zircaloy,{},"{'temp_C': 25.0, 'medium': 'O2', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e7a5275db2a5,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_037_chunk1,,,,,,
Zircaloy,{},"{'temp_C': 25.0, 'medium': 'O2', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e7a5275db2a5,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_037_chunk1,,,,,,
Zircaloy,{},"{'temp_C': 25.0, 'medium': 'O2', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e7a5275db2a5,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_037_chunk1,,,,,,
Zircaloy,{},"{'temp_C': 25.0, 'medium': 'O2', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",e7a5275db2a5,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_037_chunk1,,,,,,
Zircaloy,{},"{'temp_C': 25.0, 'medium': 'H2O', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",38ca456a8d73,,corrosion,The reactivity of the zirconium alloy with O2 at room temperature is about 1000 times higher than for H2O,judgement,,abstract,,reactivity,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_037_chunk1,,corrosion test,,,,
