文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk1,abstract,Three original Zircaloy-2 clad blanket fuel bundles from the pressurizedwater reactor (PWR) at the Shippingport Atomic Power Station were discharged after continuous exposure during Cores 1 and 2,Zircaloy-2,tubing,cladding,in-reactor corrosion,,,,,,,,,,,,,,,,,,,PWR,,,,,51140,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk1,abstract,uniform light gray (posttransition) corrosion products with no evidence of unexpected corrosion deterioration,Zircaloy-2,tubing,cladding,visual examination,,,,,,,,,,,,,,,,,,,,,,,,6300,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk1,abstract,All corrosion films were found to be tightly adherent to the underlying cladding,Zircaloy-2,tubing,cladding,visual examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk1,abstract,significantly greater end-of-life rod average oxide film thicknesses when compared with corresponding values calculated from the timetemperature history,Zircaloy-2,fuel rod,irradiated,destructive examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk1,abstract,Multipurpose Extended Life Blanket Assembly cladding in the mid-sections of the rods (α microstructure) was found to have corroded at a rate that is approximately 25 percent greater than the corresponding welded end cap regions β quenched structure,Zircaloy-2,cladding,irradiated,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,percent,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk1,text,Six of the nine blanket fuel bundles had been in continuous use since the initiation of power operations with the first core on 2 Dec. 1957,Zircaloy-2,fuel bundles,irradiated,in-reactor exposure,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,6300,days,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk1,text,hot-vacuum extraction analyses for hydrogen absorption in the cladding,Zircaloy-2,cladding,irradiated,hydrogen analysis,,,,,,,,,,,,,,,,,,,,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk1,text,Each PWR Core 1 blanket fuel bundle comprises one hundred twenty ~25.4-cm-long by 1.04-cm-outside-diameter fuel rods,Zircaloy-2,fuel rods,fabricated,dimensional measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,cm
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk1,text,fuel rods were fabricated from inert-gas-atmosphere melted Zircaloy-2 tubing,Zircaloy-2,tubing,melting,fabrication,,,,,,,,,,,,,,,,,,,,,,,,,inert gas,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk1,text,sealed by tungsten-inert-gas welding Zircaloy-2 end caps to the ends of the Zircaloy-2 tubing,Zircaloy-2,end caps,welding,fabrication,,,,,,,,,,,,,,,,,,,,,,,,,inert gas,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk2,2,"No indications of a grossly accelerated corrosion attack (heavy white spalling oxides, etc.) were uncovered, nor was any evidence found for cracking, blistering, or other clad deformations",Zircaloy,cladding,corrosion,visual examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk2,3,employing a value of $1 . 7 3 \mathrm { W } / \mathrm { m } \cdot \mathrm { K }$ for the thermal conductivity of the oxide,Zircaloy oxide,oxide,corrosion,thermal property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,W/mK,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk3,text,cladding temperatures for this period were estimated to be in the range 266 to 282°C,,cladding,operation,exposure,,,,,,,,,,,,,,,,,,266.0,,,,,,,,,,,,,,,,266.0–282.0,°C,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk3,text,cladding temperatures for this period were estimated to be in the range 266 to 282°C,,cladding,operation,exposure,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,266.0–282.0,°C,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk3,text,maximum heat flux set as 78800 W/m²,,cladding,operation,exposure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78800.0,W/m²,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk3,text,total exposure time of 6920 days at temperature,,cladding,exposure,exposure,,,,,,,,,,,,,,,,,,,,,,,,166080.0,,,,,,,,,,,,,,,,6920.0,h,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk3,text,times at temperatures >204°C were used for the corrosion and hydriding calculations,,cladding,exposure,corrosion,,,,,,,,,,,,,,,,,,204.0,,,,,,,,,,,,,,,,,,,,,,204.0,°C,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk3,text,Twenty random oxide film thickness measurements were obtained from the cross section of each metallographic specimen,,metallographic specimen,measurement,metallography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk3,text,"hydrogen chemical analysis values, obtained by hot-vacuum extraction",,cladding,analysis,chemical analysis,,,,,,,,,,,,,,,,,,,,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk3,text,measured mean oxide film thicknesses at the end-of-life (EOL) are considerably in excess of the predicted values,,fuel rod cladding,EOL,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk4,table,"Bundle/Rod 0120/11, Fluence 82.3 nvt × 10-20, Region 1 2, Mean Oxide Thickness 15.8 μm",,irradiated,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,82.3,,,,,,,,,,,,,,,,,15.8,μm,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk4,text,"The measured posttransition corrosion rates and the oxide film thicknesses at EOL in Regions 1 and 5 (end caps) are found to be greater than the ex-reactor calculations for these areas, but lower than those observed for the central regions of the same rod",,irradiated,corrosion,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,text,"the cladding in the immediate vicinity of the welded end caps (that is, Regions 1 and 5) exhibited the Widmanstätten microstructure that is typical of Zircaloy rapidly cooled from the $\beta$ -phase",Zircaloy,welded end caps,"welding, rapid cooling",microstructural examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,text,"only the ""equiaxed alpha"" structure was found in the remainder of the cladding",Zircaloy,cladding (non-end cap regions),,microstructural examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,text,the oxide film thickness measurements on all regions of the cladding were found to be so small that possible differences between the observed values could be well within the measurement error,Zircaloy,cladding,,oxide film thickness measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,text,a small but significant difference was noted between the measured oxide film thickness on the cladding in the end cap regions and that in the remainder of the rod,Zircaloy,end cap regions vs remainder of rod,,oxide film thickness measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,table,Bundle/Rod 0120/11 Region 1 Measured 0.076 mg/dm^2-day,Zircaloy,Region 1,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,mm/y,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,table,Bundle/Rod 0120/11 Region 1 From Oxide Thickness 321 °C,Zircaloy,Region 1,,temperature measurement,,,,,,,,,,,,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,321,°C,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,table,Bundle/Rod 0120/11 Region 1 From Actual Measurement 286 °C,Zircaloy,Region 1,,temperature measurement,,,,,,,,,,,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,286,°C,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,table,Bundle/Rod 0120/11 Region 2 Fast Flux 5.01 n/cm^2-s × 10^-12 (E > 0.8 MeV),Zircaloy,Region 2,,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01,n/cm^2-s,,,0.093,mm/y,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,table,Bundle/Rod 0120/11 Region 2 From Oxide Thickness 326 °C,Zircaloy,Region 2,,temperature measurement,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,,,,,,,,,326,°C,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,table,Bundle/Rod 0120/11 Region 2 From Actual Measurement 289 °C,Zircaloy,Region 2,,temperature measurement,,,,,,,,,,,,,,,,,,289,,,,,,,,,,,,,,,,,,,,,,289,°C,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,text,the differences between the oxide film thickness in the end cap and other rod regions were increasing with longer exposures,Zircaloy,end cap vs other rod regions,,oxide film thickness measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,text,the oxide film thicknesses measured in the cladding adjacent to the end cap of the three MELBA II rods were found to be consistently lower than identical measurements obtained from the midsections of the rods,Zircaloy,end cap vs midsections,,oxide film thickness measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk5,text,the in-reactor posttransition corrosion rate of $\pmb { \alpha }$ material is approximately 34 percent greater than that of the same material with a $\beta$ quenched structure,Zircaloy,α material vs β-quenched,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,%,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk6,Table 4,Bundle/Rod 0120/11 Region 2 % H Pickup Based on Ex-Reactor H/20 4÷6 71,,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,%,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk7,table,0100/120 HNMY 7.9 9.3 8.3 7.9 7.4 85 105 124 105 83,0100/120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk7,table,"A. Region 2 (α) 1 0110/110 0202/1, 10 8.55 75 21",0110/110,,,hydrogen absorption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,%,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk8,Table 5,"The results in Table 5 for α Zircaloy-2 show that in the initial portion of the posttransition kinetic period (that is, EOL PWR ⇢ MELBA I exam) approximately 20 to 35 percent of the total hydrogen generated by the posttransition corrosion attack was picked up by the cladding",Zircaloy-2,α,posttransition,corrosion,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,20.0–35.0,%,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk8,text,"low flux MELBA II Rod 11 from Bundle 0095 exhibited oxide film thickness not significantly different from high flux MELBA I Rod 1 from Bundle 0202 (10.8 versus 10.9 μm, rod averages)",Zircaloy-2,,posttransition,corrosion,,,,,,,,,,,,,,,,,,,PWR,,,,low,,,,,,,,,,,,,,,,,10.8,μm,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk8,text,"low flux MELBA II Rod 11 from Bundle 0095 exhibited oxide film thickness not significantly different from high flux MELBA I Rod 1 from Bundle 0202 (10.8 versus 10.9 μm, rod averages)",Zircaloy-2,,posttransition,corrosion,,,,,,,,,,,,,,,,,,,PWR,,,,high,,,,,,,,,,,,,,,,,10.9,μm,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk9,text,Possible measurement error in the thermocouples used to measure bulk water temperature is estimated to be $\pm 3$ deg C (maximum),,,,temperature measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,°C,,,,,285–295,°C,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk9,text,the in-reactor posttransition corrosion rate in the PWR is a simple multiplicative factor of the ex-reactor posttransition corrosion rate,Zircaloy,,,corrosion,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_031_chunk9,text,the general expression for the in-reactor posttransition corrosion rate of $\pmb { \alpha }$ -annealed and worked Zircaloy-2 tubing is given by $R ^ { \prime } = 8 . 0 9 8 \times 1 0 ^ { - 5 } ( \theta ) \exp { [ - 1 2 5 2 9 / T ] }$,Zircaloy-2,α-annealed and worked,annealing,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.098e-05,mm/y,,
