文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_005_chunk1,text,Seven batches of Zircaloy-2 tubing with widely different textures were processed from tube shells of the same size,Zircaloy-2,tube shells,starting material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,mm
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_005_chunk1,text,Seven batches of Zircaloy-2 tubing of outer diameter 12.6 mm and wall thickness 0.9 mm,Zircaloy-2,tubing,final product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,mm
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_005_chunk1,text,"Between the passes, the materials were vacuum-annealed at 650°C for 2 h",Zircaloy-2,tubing,annealing,annealing,,,,,,,,,,,,,,,,,,650,,,,,,2,vacuum,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_005_chunk2,text,"f_r-values, 0.47 for G and 0.52 for H",Zircaloy,as-rolled,tube reduction,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_005_chunk2,text,Q_ε^τ range of 0.76 to 10.8,Zircaloy,,tube reduction,deformation analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76–10.8,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_005_chunk3,text,the texture data of A and H tubes in as-rolled condition were much the same,,as-rolled,rolling,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03–0.05,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_005_chunk3,text,the difference of f_r between A(0.54) and H(0.52),,,,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_005_chunk3,Fig. 5,"The differences of the f_r-values between the inner and the outer surfaces of the tubes were estimated to be, from Fig. 5, about 0.06 to 0.08 for the full-annealed tubes",Zircaloy,full-annealed,annealing,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06–0.08,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_005_chunk3,text,the texture gradients tend to be increased during annealing,Zircaloy,annealed,annealing,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_005_chunk3,Fig. 6,"Vickers hardness data on the plane perpendicular to the axial direction of the T45 tubes, which had been annealed at several temperature levels ranging from 500 to 700°C for 2h",Zircaloy-2,annealed,annealing,hardness test,,,,,,,,,,,,,,,,,,500,,,,,,2,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_005_chunk3,Fig. 6,"Vickers hardness data on the plane perpendicular to the axial direction of the T45 tubes, which had been annealed at several temperature levels ranging from 500 to 700°C for 2h",Zircaloy-2,annealed,annealing,hardness test,,,,,,,,,,,,,,,,,,700,,,,,,2,,,,,,,,,,,,,,,,,,,
