文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk1,Page 3,Zirconium's corrosion resistance is exceptional in a broad range of aggressively corrosive environments.,zirconium,,,corrosion,,,,,,,,,,,,,,,,,,,broad range of aggressively corrosive environments,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk1,Page 3,Zirconium clad has become a broadly accepted material of construction for a significant range of chemical process equipment.,zirconium clad,clad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk1,Page 3,"It exhibits excellent resistance to corrosive attack in most organic and inorganic acids, salt solutions, and strong alkalis.",zirconium,,,corrosion,,,,,,,,,,,,,,,,,,,"most organic and inorganic acids, salt solutions, and strong alkalis",,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk1,Page 3,Zirconium's ability to withstand alternating acidic and basic environments is unusual.,zirconium,,,corrosion,,,,,,,,,,,,,,,,,,,alternating acidic and basic environments,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk1,Page 3,"Zirconium alloy R60702 (ASTM B551 Alloy 702) [4], which is essentially chemically pure zirconium, is the most commonly used grade (Table 1).",R60702,,,,"{'value': 99.0, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk1,Page 5,allowable design strength for R60702 drops off more quickly with increasing temperature than that of stainless steels and nickel alloys (Fig. 1).,R60702,,,mechanical,,,,,,,,,,,,,,,,,,increasing,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk1,Page 6,clad typically offers cost benefits over solid R60702 construction when the required wall thickness of R60702 exceeds $1 5 ~ \mathrm { m m }$ .,R60702,solid,,cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk2,7,Typical bond shear strength of zirconium clad manufactured Dynamic Materials Corporation (DMC) is around $2 0 0 \ \mathrm { M P a }$,zirconium clad,clad,explosion cladding,bond shear strength test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,MPa
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk2,8,Optical microscopy shows no evidence of heating. No significant melt layers can be observed.,zirconium clad,clad interface,explosion cladding,optical microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk3,Page 14,"A review of manufacturing records indicates that three zirconium clad pressure vessels were put into service in the 1980s, 12 in the 1990s, and over 30 in the 20002009 time period.",,clad pressure vessels,service,,,,,,,,,,,,,,,,,,,,,,,,,,1990s,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk3,Page 14,"A review of manufacturing records indicates that three zirconium clad pressure vessels were put into service in the 1980s, 12 in the 1990s, and over 30 in the 20002009 time period.",,clad pressure vessels,service,,,,,,,,,,,,,,,,,,,,,,,,,,2000-2009,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk3,Page 14,"Over this period, hundreds of zirconium heat exchangers with clad tubesheets were put into service.",,heat exchangers with clad tubesheets,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk3,Page 15,Zirconium is an exceptional material for containment of corrosive media in CPI processes. The corrosion resistance of zirconium is exceptional in a broad range of aggressively corrosive environments.,,,,,,,,,,,,,,,,,,,,,,,aggressively corrosive environments,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk4,Page 16,Zircaloy-2 Lined Zirconium Barrier Fuel Cladding,Zircaloy-2,Lined,Fuel Cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk4,Page 17,Zirconium Alloys in Light Water Reactors,Zirconium Alloys,,,,,,,,,,,,,,,,,,,,,,light water,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk4,Page 17,nodular corrosion was observed about 50 years ago,Zirconium Alloys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk4,Page 17,sharp transition between nodular-free and nodular-covered regions of some fuel rods,Zirconium Alloys,fuel rods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk4,Page 18,"additional demand on zirconium-alloy structural materials, especially fuel-element cladding",Zirconium Alloys,"structural materials, fuel-element cladding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk4,Page 18,much longer spent-fuel storage times prior to disposal,Zirconium Alloys,spent-fuel,storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk5,19,zirconium alloys did not swell significantly from the formation of irradiation-induced voids for light water reactor (LWR) conditions,,,,,,,,,,,,,,,,,,,,,,,LWR,,,,,,,,,,,,,,,,,,,0,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk5,19,irradiation enhanced creep during irradiation but inhibited creep postirradiation,,,,creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_007_chunk5,19,creep of the pressure tube also was an issue due to the long exposure times,,pressure tube,,creep,,,,,,,,,,,,,,,,,,,,,,,,long,,,,,,,,,,,,,,,,,,,
