文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_032_chunk1,text,The beneficial effect on corrosion rate of $\beta$ -quenching Zircaloy-2 has been confirmed by out-of-pile tests.,Zircaloy-2,beta-quenched,beta-quenching,out-of-pile corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_032_chunk1,text,The effects of quenching Zircaloy-4 from the $\alpha + \beta$ region and of subsequent aging on second-phase precipitation were discussed.,Zircaloy-4,quenched and aged,"quenching from alpha+beta region, aging",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZrCr2, ZrFe",
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_032_chunk1,text,The latter phases occur in prior $\beta \mathrm { . }$ -phase regions after quenching from 840 to $8 7 0 \%$ or following aging.,Zircaloy-4,quenched,quenching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.0–870.0,°C
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_032_chunk1,text,Cheadle et al investigated the properties of the Excel zirconium alloy that sacrifices corrosion resistance for significantly improved creep and growth resistance.,Excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_032_chunk1,text,The creep behavior is better understood in the low-temperature region (343 to $3 7 1 ^ { \circ } \mathrm { C } )$,Zircaloy-4,,,creep test,,,,,,,,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_032_chunk2,text,Adamson et al reported on a study of irradiation growth in both Zircaloy2 and Zircaloy-4 specimens,Zircaloy-2,,,irradiation growth,,,,,,,,,,,,,,,,,,,EBR-II reactor,,,,high fast flux,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_032_chunk2,text,Adamson et al reported on a study of irradiation growth in both Zircaloy2 and Zircaloy-4 specimens,Zircaloy-4,,,irradiation growth,,,,,,,,,,,,,,,,,,high temperatures,EBR-II reactor,,,,high fast flux,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_032_chunk2,text,Growth α(1-3f_d^c),,,,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_032_chunk2,text,High growth strains in the annealed Zircaloy,Zircaloy,annealed,annealing,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_032_chunk2,text,tested Zircaloy-4 in steam at temperatures and pressures that could occur during a loss-of-coolant accident (LOCA),Zircaloy-4,,,deformation,,,,,,,,,,,,,,,,,,,steam,,,,,,steam,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_032_chunk2,text,"A study of PWR fuel after long exposures revealed that hydrogen absorption, expressed as a function of oxide thickness, increases with burnup, being two to three times higher at very high exposures than early in life",,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,high burnup,long exposures,,,,,,,,,,,,,,,,2–3,times,,
