alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,elastoplastic_model,Analyses of channel traces in deformed irradiated Zircaloys have indicated that slip planes of the type {10-11} and {11-22} may be operative.,judgement,,text,irradiation,slip plane,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_020_chunk1,"irradiated, deformed",slip trace analysis,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_020_chunk1,"irradiated, deformed",,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_020_chunk1,"irradiated, deformed",,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_020_chunk1,"irradiated, deformed",,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_020_chunk1,"irradiated, deformed",,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_020_chunk1,"irradiated, deformed",,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_020_chunk1,"irradiated, deformed",,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_020_chunk1,"irradiated, deformed",,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_020_chunk1,"irradiated, deformed",,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 8e+20, 'time_h': None, 'atmosphere': None}",913b7059035c,high,elastoplastic_model,at a fluence of 8 × 10^20 neutron (n)/cm^2 (E > 1 MeV) channel traces were clearly {1-100} indicating prismatic slip,judgement,,text,irradiation,slip plane,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_020_chunk1,irradiated,slip trace analysis,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 8e+20, 'time_h': None, 'atmosphere': None}",913b7059035c,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_020_chunk1,irradiated,,,,,
