文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_010_chunk1,text,Zr-2.5Nb alloy was selected for Pickering 3 and 4 because it had a better inreactor creep resistance and its higher strength permitted the use of a thinner wall tube,Zr-2.5Nb,pressure tube,,,,,,,,,,,,,,,,,,,,,in-reactor,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_010_chunk1,text,Zr-2.5Nb alloy was selected for Pickering 3 and 4 because it had a better inreactor creep resistance and its higher strength permitted the use of a thinner wall tube,Zr-2.5Nb,pressure tube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_010_chunk1,text,press capacity limited the reduction in extrusion temperature to 40 K less than normal,,,extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_010_chunk2,text,"Double consumable arc melting of a $5 8 6 0 – \mathbf { k g }$ ingot produced 34 billets, of which 28 were used in this program",,ingot,double consumable arc melting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,ppm,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_010_chunk2,text,Examination of specimens from the forged billets by eddy current techniques showed that there was no significant segregation of oxygen and niobium,,forged billets,forging,eddy current examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_010_chunk2,text,"Macrostructural and microstructural examination of billet specimens showed a uniformly small prior beta grain structure and, except for a thin martensitic surface layer, a uniform alpha grain structure",,billet specimens,beta treatment,macrostructural and microstructural examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_010_chunk2,text,"Cold-drawing of the extrusions required no special techniques, although the $40 \%$ reduction in three passes on Routes 1 and 3 was significantly higher than the typical $2 5 \%$ in two passes for current production",,extrusions,cold-drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_010_chunk2,text,Intermediate heat treatments were performed in a vertical single retort vacuum furnace with the heatup-and-cooldown cycle closely controlled and the temperature over the tube length maintained within $\pm 1 5 \mathrm { \bf ~ K }$,,tube,intermediate heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_010_chunk2,text,Check analyses on finished tubes showed oxygen concentrations averaging $1 3 3 0 ~ \mathsf { p p m }$,Zr-2.5Nb,finished tubes,,chemical analysis,,,,,,,,,,,"{'value': 1330, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_010_chunk2,Table 1,Nb: 2.4 to 2.8,Current Cold-Worked Zr-2.5Nb,,,chemical analysis,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_010_chunk3,Fig. 3,"Delayed Hydride Cracking—The susceptibility of the tubes to crack initiation by delayed hydride cracking [6] was assessed using cantilever-beam specimens, Fig. 3.",,cantilever-beam specimens,,delayed hydride cracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
