文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk1,text,conversion yield from sponge to Zircaloy hardwares varies from 25 to 40%,Zircaloy,hardwares,sponge to hardware conversion,yield measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,%
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk1,text,"remeltable scrap, about 50 to 60%",Zircaloy,scrap,scrap generation,percentage measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,%
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk1,text,"consumption of about 2.7 kg of chlorine, 0.9 kg of magnesium, and 18 kWh of energy per kg of reactor-grade sponge",Zircaloy,sponge,chlorination and Kroll process,consumption measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,kg/kg,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk1,text,conversion efficiency from scrap to sponge is only 70%,Zircaloy,scrap to sponge,chlorination and Kroll process,efficiency measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,%
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk1,text,operating temperatures of 1075 to 1175,Zircaloy,electro-refining,molten-salt electro-refining,temperature measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075,°C,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk1,text,The cathode consisted of a molybdenum strip of 0.025 m width and 0.075 m length,,cathode,electro-refining setup,dimension measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,m
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk1,text,The electrolytic chamber was fabricated from Inconel 600 pipe of 0.15 m diameter by 0.65 m length,Inconel 600,chamber,electro-refining setup,dimension measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,m
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk2,text,"Before commencing refining, pre-electrolysis of the bath with a graphite anode at 1.8 to 2.0 V was carried out",,bath,pre-electrolysis,electrolysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8–2.0,V,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk2,text,The bench-scale unit in which the investigation was performed is designed for a scrap batch size of 10 kg,,scrap,batch processing,scale demonstration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,kg
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk2,text,the chamber size is scaled up to 0.45 m diameter and 0.9 m height,,cell,scale-up,design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,m
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk3,Table,Electro-Deposited Metal From NaCl-K2ZrF6 Bath,Zircaloy,electro-deposited,electro-deposition,,,"{'value': 0.001, 'unit': 'wt%'}",,"{'value': 0.0055, 'unit': 'wt%'}","{'value': 0.0015, 'unit': 'wt%'}","{'value': 0.0015, 'unit': 'wt%'}","{'value': 0.003, 'unit': 'wt%'}",,,,,"{'value': 0.01, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135–140,HV
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk3,Table,Reactor-Grade,Zircaloy,reactor-grade,,,,,,"{'value': 0.15, 'unit': 'wt%'}","{'value': 0.02, 'unit': 'wt%'}","{'value': 0.007, 'unit': 'wt%'}","{'value': 0.005, 'unit': 'wt%'}",,,,,"{'value': 0.0075, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135–140,HV
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk3,Table,Bath composition: NaCl = 60.41 kg: NaF = 6.00 kg: ZrCl4 = 5.59 kg Temperature of electrolysis: 1123 K Cathode current density: 3229 A/m² Cathode diameter: 0.042 m Cathode: stainless steel tube Bath depth: 0.1 m,Zircaloy-2,electro-deposited,electrolysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_012_chunk3,Table,"Sieve Fraction +20, Average particle μm 841, Wt% 7.55",Zircaloy-2,electro-deposited particles,electro-deposition,particle size analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
