文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_011_chunk1,abstract,"Expanding mandrel laboratory simulations of the pellet-clad interaction (PCI) mechanism (including argon, iodine, and cadmium environments) were employed to evaluate copper barriers and zirconium-lined tubing performance.",Zircaloy-2,unirradiated (cold-worked),copper-plated and zirconium-lined barrier tube,expanding mandrel testing,,,,,,,,,,,,,,,,,,,"argon, iodine, and cadmium",,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_011_chunk1,abstract,Zircaloy-2 and copper-plated and zirconium-lined barrier tube specimens were tested in the unirradiated (cold-worked) and in the irradiated (recrystallized) conditions at about 600 K,Zircaloy-2,unirradiated (cold-worked),,expanding mandrel testing,,,,,,,,,,,,,,,,,,326.85,,,,,,,,,,,,,,,,,,,,,,600.0,K,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_011_chunk1,abstract,Zircaloy-2 and copper-plated and zirconium-lined barrier tube specimens were tested in the unirradiated (cold-worked) and in the irradiated (recrystallized) conditions at about 600 K,Zircaloy-2,irradiated (recrystallized),,expanding mandrel testing,,,,,,,,,,,,,,,,,,326.85,,,,,,,,,,,,,,,,,,,,,,600.0,K,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_011_chunk1,abstract,Tubing was irradiated at 620 K to a fast (E > 1 MeV) fluence near 2×10^25 n/m²,Zircaloy-2,irradiated,irradiation,,,,,,,,,,,,,,,,,,,346.85,,,,,2e+25,,,,,,,,,,,,,620.0,K,2e+25,n/m²,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_011_chunk1,abstract,Brittle CI-type failures were produced in unirradiated Zircaloy-2 tubing by expanding mandrel loading with iodine and cadmium.,Zircaloy-2,unirradiated,,expanding mandrel testing,,,,,,,,,,,,,,,,,,,iodine and cadmium,,,,,,,,,,,,,,,,,,,,,brittle,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_011_chunk1,abstract,Failure strains were further reduced for irradiated Zircaloy-2 tested in each embrittling environment.,Zircaloy-2,irradiated,,expanding mandrel testing,,,,,,,,,,,,,,,,,,,embrittling environment,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_011_chunk1,abstract,"In contrast, high-strain ductile ruptures were produced in both unirradiated and irradiated tube samples tested in argon.",Zircaloy-2,unirradiated,,expanding mandrel testing,,,,,,,,,,,,,,,,,,,argon,,,,,,,,,,,,,,,,,,,,,ductile,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_011_chunk1,abstract,"In contrast, high-strain ductile ruptures were produced in both unirradiated and irradiated tube samples tested in argon.",Zircaloy-2,irradiated,,expanding mandrel testing,,,,,,,,,,,,,,,,,,,argon,,,,,,,,,,,,,,,,,,,,,ductile,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_011_chunk1,abstract,Zirconium-lined Zircaloy was not embrittled by cadmium even after neutron irradiation.,Zirconium-lined Zircaloy,irradiated,zirconium-lined,expanding mandrel testing,,,,,,,,,,,,,,,,,,,cadmium,,,,,,,,,,,,,,,,,,,,,not embrittled,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_011_chunk1,abstract,High average failure strains and ductile fracture surface features were observed for the zirconium-lined tubing tested with cadmium,Zirconium-lined Zircaloy,,zirconium-lined,expanding mandrel testing,,,,,,,,,,,,,,,,,,,cadmium,,,,,,,,,,,,,,,,,,,,,high,,,
