文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,text,Specimens of cold-worked $Z \bar { \mathbf { r } } { - } 2 . 5 \%$ Nb pressure tube material,Zr-2.5Nb,cold-worked,,irradiation,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,text,irradiated unstressed in the Dido reactor at Atomic Energy Research Establishment (AERE) Harwell to fluences up to $7 . 5 \ \times \ 1 0 ^ { 2 5 } \ \mathrm { n / m ^ { 2 } }$ $E > 1$ MeV (about 18 dpa),Zr-2.5Nb,unstressed,irradiation,irradiation,,,,,,,,,,,,,,,,,,,,,,18.0,7.5e+25,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,text,irradiation growth behavior has been investigated as a function of temperature in the range 553 to $6 2 \bar { 3 } \mathrm { ~ K ~ }$,Zr-2.5Nb,,,irradiation growth,,,,,,,,,,,,,,,,,,553.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,text,irradiation growth behavior has been investigated as a function of temperature in the range 553 to $6 2 \bar { 3 } \mathrm { ~ K ~ }$,Zr-2.5Nb,,,irradiation growth,,,,,,,,,,,,,,,,,,623.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,text,The growth strains and strain rates in the axial direction are found to decrease with increased irradiation temperature,Zr-2.5Nb,,,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,mm/y,,,,,420000000000000.0,m^-2
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,text,The alloy $Z _ { \mathrm { { r } - } } 2 . 5 ~ \mathrm { w t } \%$ Nb is used in the cold-worked and stress relieved condition,Zr-2.5Nb,cold-worked and stress relieved,,,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,text,machined specimens were given the final heat treatment at $6 7 3 \ \mathrm { K }$ for $^ { 2 4 \mathrm { ~ h ~ } }$,Zr-2.5Nb,,heat treatment,,,,,,,,,,,,,,,,,,,673.0,,,,,,24.0,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,Table 1,"AR: Bruce pressure tube, extruded at 11 : 1, cold-worked 25% and autoclaved for 24 h at 670 K",Zr-2.5Nb,cold-worked 25%,"extruded at 11:1, autoclaved",,,,,,,,,,,,,,,,,,,670.0,,,,,,24.0,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,Table 1,"SR: material AR, stress-relieved 6 h at 890 K",Zr-2.5Nb,stress-relieved,stress-relieved,,,,,,,,,,,,,,,,,,,890.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,text,long-term rate (3.3 to 3.9×10⁻²⁹ m²/n),CW,,irradiation,irradiation growth,,,,,,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,3.3e-29–3.9e-29,m²/n,,,,
