文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_005_chunk1,Table 1,Chronology of GE experience with PCI and development of zirconium-barrier fuel.,Zircaloy,fuel cladding,,power ramp test,,,,,,,,,,,,,,,,,,,BWR service conditions,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_005_chunk1,text,testing in 1966 of some early commercial BWR fuel at the GE Test Reactor (GETR),Zircaloy,fuel cladding,,in-reactor test,,,,,,,,,,,,,,,,,,,BWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_005_chunk1,text,fuel was from Dresden-1 at burnup 10 to 15 MWd/kgU,Zircaloy,fuel cladding,,in-reactor operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,kW/m,10.0–15.0,MWd/kgU,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_005_chunk1,text,"in the combined presence of iodine vapor and a stress at 300 to 400°C, Zircaloy cracked",Zircaloy,,,stress-corrosion cracking test,,,,,,,,,,,,,,,,,,350.0,iodine vapor,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_005_chunk2,text,The invention of zirconium-barrier fuel in 1973 (based on a crystal bar zirconium liner metallurgically bonded to the Zircaloy),zirconium-barrier fuel,liner,metallurgically bonded,,"{'value': None, 'unit': None}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_005_chunk2,text,"Armijo did early fabrication experiments with several barrier concepts, including the coextrusion of Zircaloy tubeshells with crystal bar zirconium liners.",Zircaloy,tubeshells,coextrusion,fabrication experiment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_005_chunk2,text,Because Zircaloy is notch-sensitive,Zircaloy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,mm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_005_chunk2,text,"found that in addition to iodine, cadmium (especially in the presence of cesium) could also give an SCC (or liquid metal embritlement) effect",Zircaloy,,,SCC test,,,,,,,,,,,,,,,,,,,"iodine, cadmium, cesium-cadmium",,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_005_chunk2,text,"These included localized ductility and expanding mandrel tests that were designed to simulate the loading conditions of the cladding during PCI in the chemical environments: iodine, cadmium or cesium-cadmium.",Zircaloy,cladding,,"localized ductility test, expanding mandrel test",,,,,,,,,,,,,,,,,,,"iodine, cadmium, cesium-cadmium",,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_005_chunk2,text,the copper was a thin layer (≈ 10 μm) electrodeposited on the inner surface of the Zircaloy tube,copper-barrier,layer,electrodeposited,,,,,,,,"{'value': None, 'unit': None}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,mm,,
