文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_043_chunk1,abstract,Fuel rods clad with Zircaloy-4 with varying tin contents (1.33 to $1 . 5 8 \%$ Sn),Zircaloy-4,cladding,,,,"{'value': None, 'value_min': 1.33, 'value_max': 1.58, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,rods,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_043_chunk1,abstract,annealing parameters (1.0 to $4 . 1 \times 1 0 ^ { - 1 7 }$ h with $0 / \mathrm { R } = \mathrm { \bar { 4 } 0 } \mathrm { \bar { 0 } 0 0 \mathrm { \bar { 9 } K } ) }$,Zircaloy-4,cladding,annealing,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,1e-17–4.1e-17,h
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_043_chunk1,abstract,irradiated in demonstration fuel assemblies in a high-temperature pressurized water reactor (PWR) to burnups in excess of 35 giga watt days per metric ton of uranium (GWd/MTU),Zircaloy-4,cladding,irradiation,in-reactor irradiation,,,,,,,,,,,,,,,,,,,PWR water,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_043_chunk1,abstract,The same cladding variants were subjected to long-term static water autoclave tests at $6 3 3 ^ { \circ } \mathbf { K }$ of duration greater than 1100 days,Zircaloy-4,cladding,autoclave testing,autoclave corrosion,,,,,,,,,,,,,,,,,,633.0,water,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_043_chunk1,abstract,"At high burnups, the oxide thickness on low-tin cladding was 30 to $40 \%$ lower than that on high-tin cladding",Zircaloy-4,cladding,irradiation,oxide thickness measurement,,"{'value': None, 'value_min': None, 'value_max': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0–40.0,%,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_043_chunk1,abstract,"The long-term autoclave results also showed the beneficial effect of lower tin level on the corrosion rate, although to a lower degree than in PWRs",Zircaloy-4,,autoclave testing,autoclave corrosion,,"{'value': None, 'value_min': None, 'value_max': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_043_chunk1,abstract,The $\bf { 6 3 3 K }$ water autoclave test appears to rank the corrosion resistance of the investigated Zircaloy-4 variants in the same order as in PWRs,Zircaloy-4,,autoclave testing,autoclave corrosion,,,,,,,,,,,,,,,,,,633.0,water,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_043_chunk1,text,Zircaloy-4 with compositional limits as specified for the zirconium-tin alloy grade UNS Number R60804 in the ASTM Specification for Zirconium and Zirconium Alloy Ingots for Nuclear Application (ASTM B 350-91),Zircaloy-4,"cladding, structural material",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_043_chunk2,text,zirconium calibration standards containing high hydrogen levels $( > 3 0 \ \mathsf { p p m } )$ are not available,,calibration standard,,hydrogen analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_043_chunk2,text,the variation of tin level in the autoclaved standards within the composition range from 1.3 to $1 . 6 \%$ Sn did not have a significant effect on the measurements.,Zircaloy-4,autoclaved standard,,eddy-current measurement,,"{'value': 1.45, 'value_min': 1.3, 'value_max': 1.6, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_043_chunk2,Table 1,"Variant, Sn, %, 1.54",Zircaloy-4,,,,,"{'value': 1.54, 'value_min': None, 'value_max': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,wt%,1.2e-17,h
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_043_chunk3,Table 2,"Measured Hydrogen, ppm Laboratory A: 616, 581, 612",Zircaloy-4,Cladding Variant 2,post-autoclave corrosion test,hydrogen concentration measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.0,ppm,,
