文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk1,text,"In boiling water reactors (BWRs), Zircaloy-2 is now used for the cladding of fuel rods and Zircaloy-4 or Zircaloy-2 for the structural components of the fuel assemblies. The corrosion environment in the core (boiling water and saturated steam at 288°C and 70 bars)",Zircaloy-2,cladding,,in-reactor operation,,,,,,,,,,,,,,,,,,288.0,boiling water and saturated steam,7.0,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk1,text,"In boiling water reactors (BWRs), Zircaloy-2 is now used for the cladding of fuel rods and Zircaloy-4 or Zircaloy-2 for the structural components of the fuel assemblies. The corrosion environment in the core (boiling water and saturated steam at 288°C and 70 bars)",Zircaloy-4,structural components,,in-reactor operation,,,,,,,,,,,,,,,,,,288.0,boiling water and saturated steam,7.0,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk1,text,The nodular corrosion can be simulated out of pile in high pressure (>60 bar) steam tests at high temperatures (450 to 550°C).,Zircaloy,,,out-of-pile corrosion test,,,,,,,,,,,,,,,,,,450.0,steam,6.0,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk1,text,The nodular corrosion can be simulated out of pile in high pressure (>60 bar) steam tests at high temperatures (450 to 550°C).,Zircaloy,,,out-of-pile corrosion test,,,,,,,,,,,,,,,,,,550.0,steam,6.0,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk1,text,"In out-of-pile corrosion tests in water at 300°C, nodular corrosion originates in zirconium alloys containing only transition elements (iron, chromium, and vanadium) but not tin after extended exposure times (several hundred days).",Zr alloy,,,out-of-pile corrosion test,,"{'value': 0.0, 'unit': 'wt%'}",,"{'value': None, 'unit': 'wt%'}","{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,300.0,water,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk1,text,"This can be seen in Fig. 1 for ZrO-75FeO-25V (Zircaloy4 is shown for comparison). These alloys, on the other hand, behave extremely well in 500 to 520°C corrosion tests.",ZrO-75FeO-25V,,,corrosion test,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk1,text,"This can be seen in Fig. 1 for ZrO-75FeO-25V (Zircaloy4 is shown for comparison). These alloys, on the other hand, behave extremely well in 500 to 520°C corrosion tests.",ZrO-75FeO-25V,,,corrosion test,,,,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk1,text,A large out-of-pile database exists worldwide today from tests in 500 to 520°C high pressure steam on the effects of material condition and chemical composition.,Zircaloy,,,out-of-pile corrosion test,,,,,,,,,,,,,,,,,,500.0,high pressure steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk1,text,A large out-of-pile database exists worldwide today from tests in 500 to 520°C high pressure steam on the effects of material condition and chemical composition.,Zircaloy,,,out-of-pile corrosion test,,,,,,,,,,,,,,,,,,520.0,high pressure steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk2,text,"At short exposure times, materials with large precipitate sizes $( > 0 . 1 5 ~ { \mu \mathrm { m } } )$ generally have thicker oxide layers than materials with fine precipitates.",Zircaloy-2,fuel cladding,,corrosion test,,,,,,,,,,,,,,,,,,,BWR,,,,,short exposure times,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk2,text,"At long exposure times or at high burnups, the ranking may be the opposite, as can be seen in Fig. 2.",Zircaloy-2,fuel cladding,,corrosion test,,,,,,,,,,,,,,,,,,,BWR,,,,,long exposure times,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk2,text,Figure 3 shows the oxidation behavior of certain lots in different BWRs and reveals that both the corrosion rate as well as the time dependency can vary in different BWRs for the same material.,Zircaloy-2,lots,,corrosion test,,,,,,,,,,,,,,,,,,,BWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk2,text,"Highly reliable data can be derived from experimental fuel elements, where the claddings of the different fuel rods have been varied with respect to material condition and chemical composition after an exposure of more than 1000 effective full power days (EFPD) corresponding to a burnup of more than 30 MWd/kg.",,fuel rod cladding,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,d,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk3,text,"Tin obviously plays a dual role, it shows a beneficial behavior at the lower temperatures (≤300°C) but is detrimental at higher temperatures (350 to 520°C)",,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk3,text,"Tin obviously plays a dual role, it shows a beneficial behavior at the lower temperatures (≤300°C) but is detrimental at higher temperatures (350 to 520°C)",,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk3,text,"Tin obviously plays a dual role, it shows a beneficial behavior at the lower temperatures (≤300°C) but is detrimental at higher temperatures (350 to 520°C)",,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk3,Fig. 9,Here the four-cycle weight gain data are plotted versus the silicon content. Lowest weight gains are observed with highest silicon contents.,,,,corrosion test,,,,,,,,,,,,,,,,,"{'value': None, 'unit': 'wt%'}",,BWR,,,,,four cycles,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk3,text,A beneficial effect of silicon corrosion was found also in out-of-pile tests at 500°C (nodular corrosion),,,,out-of-pile test,,,,,,,,,,,,,,,,,"{'value': None, 'unit': 'wt%'}",500.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk3,text,as well as at 350 to 400°C (uniform corrosion),,,,corrosion test,,,,,,,,,,,,,,,,,"{'value': None, 'unit': 'wt%'}",400.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk3,text,chromium has a beneficial effect on in BWR corrosion (Fig. 10).,,,,corrosion test,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,BWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk3,text,"In the WTR samples, nickel had the lowest influence of the three transition elements (chromium, iron, and nickel).",,WTR samples,,,,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk3,text,"In the latter test, nickel is by far the most effective element to eliminate nodular corrosion, whereas chromium was found to have the smallest positive effect",,,,high-temperature high-pressure steam test,,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,high-pressure steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk3,text,"Long time tests for uniform corrosion at 400°C (for example, Ref 7) or at 370°C have shown a pronounced beneficial effect for iron and smaller effects for nickel and chromium",,,,long time test,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,370.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk4,FIG. 11,Hydrogen pickup of Zircaloy-2 and Zircaloy-4 in a BWR after two cycles exposure in water test rods,Zircaloy-2,,,in-reactor exposure,,,,,,,,,,,,,,,,,,,BWR water,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk4,FIG. 12,Hydrogen pickup of ZrSnFeCr-alloys out of pile in pressurized water,ZrSnFeCr-alloys,,,out-of-pile,,,,,,,,,,,,,,,,,,,pressurized water,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk5,text,Autoclave corrosion tests of archive tubing have been performed in 633 K water containing 70 ppm lithium as the hydroxide,archive tubing,archive tubing,,autoclave corrosion test,,,,,,,,,,,,,,,,,,633,water,,,,,,70 ppm lithium hydroxide,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk5,text,Autoclave corrosion tests of archive tubing have been performed in 633 K water containing 210 ppm lithium as the hydroxide,archive tubing,archive tubing,,autoclave corrosion test,,,,,,,,,,,,,,,,,,633,water,,,,,,210 ppm lithium hydroxide,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk5,text,Correlation of the in-reactor data with the autoclave data indicates that the 633 K pure water test is the best qualitative indicator of in-reactor corrosion performance,,,,autoclave corrosion test,,,,,,,,,,,,,,,,,,633,pure water,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk5,text,672 K steam test the poorest indicator of in-reactor corrosion performance,,,,autoclave corrosion test,,,,,,,,,,,,,,,,,,672,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk5,text,Differences in in-reactor corrosion between ZIRLO and the Zircaloy-4 materials are consistent with the relative behavior of these materials in lithium hydroxide solutions,ZIRLO,,,in-reactor corrosion test,,,,,,,,,,,,,,,,,,,lithium hydroxide solutions,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_040_chunk5,text,ZIRLO exhibits improved corrosion resistance over Zircaloy-4,ZIRLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,%,50,%,,,,
