文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk1,text,test specimens were prepared from various manufacturing lots of Zircaloy-2 tubes,Zircaloy-2,tube,final heat treatment: recrystallizing annealing at 577°C for 3h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk1,text,final heat treatment for all the specimens was a recrystallizing annealing at 577°C for 3h,,,recrystallizing annealing,,,,,,,,,,,,,,,,,,,577.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk1,text,(α+β)-quenching was carried out on an outer surface layer of the tubeshell,,,(α+β)-quenching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk1,text,(α+β) quenched (900°C) and β quenched (1050°C) at the final tube size,,,(α+β) quenching,,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk1,text,(α+β) quenched (900°C) and β quenched (1050°C) at the final tube size,,,β quenching,,,,,,,,,,,,,,,,,,,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk1,text,holding the specimen tubes at the respective temperatures for 2 min and water-quenching,,,water-quenching,,,,,,,,,,,,,,,,,,,,,,,,,0.0333,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk2,text,Nodular corrosion susceptibility of specimens was evaluated by corrosion tests in high-temperature high-pressure steam.,,,,corrosion test,,,,,,,,,,,,,,,,,,,high-temperature high-pressure steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk2,text,"The distribution profile of alloying element concentrations exhibited a normal distribution for all specimens, excepting Lot B, which showed heavy nodule formation in the corrosion test and had a nearly log-normal distribution",,recrystallizing annealed,,CMA analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk2,text,"A specimen having a larger variance in iron, chromium, and nickel concentrations showed heavier nodular corrosion in high-temperature high-pressure steam",,recrystallizing annealed,,correlation analysis,,,,"{'value': None, 'unit': 'wt%'}","{'value': None, 'unit': 'wt%'}","{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk3,text,Lot C specimen showed a circumferential discontinuity in nodular corrosion,,corroded,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circumferential discontinuity,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk3,Fig. 8,Alloying element distribution maps within a 2.5 mm-square area are shown in Fig. 8,Lot C,,,CMA analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,mm²,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk3,text,"Comparison of the variances between the regions of Lot C showed a small difference, which was slightly larger for the heavy nodule region than for the other one",Lot C,heavy nodule region,,CMA analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,larger,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk3,text,outer surface that was (α+β)-quenched at the tubeshell stage,Lot CR,outer surface,(α+β)-quenched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smaller,,(α+β)-quenched,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk3,text,inner surface that was not affected by the tubeshell heat treatment,Lot CR,inner surface,no heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,,none,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk4,text,A region of heavy nodules contains smaller area-averaged amounts of all elements,Zircaloy-2,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk4,text,tested in high-temperature high-pressure steam,Zircaloy-2,tube,,corrosion,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk5,abstract,"Electron microscope techniques were used to investigate black and white oxide films, formed before and after the oxidation transition, on Zircaloy-2 in superheated steam at 673 and 773 K",Zircaloy-2,oxide films,corrosion testing,electron microscopy,,,,,,,,,,,,,,,,,,400,superheated steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_024_chunk5,abstract,A compressive stress gradient distributed through the thickness of black oxide films was measured to be ~500 MPa/μm in films with a thickness of 1.2 μm,Zircaloy-2,black oxide films,,stress measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,MPa,,,,,,,,,,
