文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_033_chunk1,1,Sheet specimens have been irradiated at 50°C to a fast neutron fluence of 5.5×10¹⁹ neutrons/cm²,,,irradiation,irradiation,,,,,,,,,,,,,,,,,,50,,,,,5.5e+19,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_033_chunk1,1,Most of the annealed alloys recovered in one stage over a temperature range of about 100°C within the range 300 to 460°C,,annealed,annealing,recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300–460,°C
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_033_chunk1,1,"""black spot"" images, 30 to 70 Å (3 to 7 nm) in diameter in a concentration of ∼5×10¹⁶/cm³",,,,electron_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30–70,nm,,,11,HV
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_033_chunk1,1,Before irradiation the specimens were heat treated in a vacuum of 10⁻⁶ to 10⁻⁵ torr,,,heat_treatment,,,,,,,,,,,,,,,,,,,,,,,,,,vacuum 10⁻⁶ to 10⁻⁵ torr,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_033_chunk1,1,"α-Annealed—a typical sequence was: 2 h/780°C, ½ h/525°C, 16 h/575°C, 24 h/508°C, 25 h/416°C, 15 h/375°C, 100 h/320°C with furnace cooling or slow heating between the different temperatures",,α-annealed,annealing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_033_chunk1,1,β-Quenched—quenched into water after annealing for 1 h/1000°C,,β-quenched,quenching,,,,,,,,,,,,,,,,,,,1000,water,,,,,1,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_033_chunk2,text,The specimens were irradiated in cadmium capsules to minimize subsequent activity. The fluence was $5 . 5 \ \times \ 1 0 ^ { 1 9 } \mathrm { n / c m ^ { 2 } }$ $( \mathbf { E } { > } 0 . 1 ~ \mathbf { M e V } )$ at a temperature of 50 to $1 0 0 \textdegree$ in helium in the NRX reactor with a flux of $6 \times$ $1 0 ^ { 1 2 } ~ \mathrm { { n / c m ^ { 2 } s ^ { 1 } } }$,,,irradiation,irradiation,,,,,,,,,,,,,,,,,,50,helium,,,,5.5e+19,,helium,,,,,,,,,,,5.5e+19,n/cm²,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_033_chunk2,text,The specimens were irradiated in cadmium capsules to minimize subsequent activity. The fluence was $5 . 5 \ \times \ 1 0 ^ { 1 9 } \mathrm { n / c m ^ { 2 } }$ $( \mathbf { E } { > } 0 . 1 ~ \mathbf { M e V } )$ at a temperature of 50 to $1 0 0 \textdegree$ in helium in the NRX reactor with a flux of $6 \times$ $1 0 ^ { 1 2 } ~ \mathrm { { n / c m ^ { 2 } s ^ { 1 } } }$,,,irradiation,irradiation,,,,,,,,,,,,,,,,,,100,helium,,,,5.5e+19,,helium,,,,,,,,,,,5.5e+19,n/cm²,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_033_chunk2,text,Post-irradiation heat treatment was in a vacuum of $1 0 ^ { - 6 }$ torr.,,,annealing,heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,vacuum,,,,,,,,,,,,,,,1e-06,torr,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_033_chunk2,Table 2,"Zirconium α-annealed: equiaxed grains, ~200 µm dia",Zirconium,α-annealed,annealing,microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,µm
