alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,hardening,fuel clad wall thicknesses (0.4 to 1.0 mm),range,,text,,wall thickness,mm,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_007_chunk1,tubing,ultrasonic testing,mm,,1.0,0.4
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,hardening,Internal and external V-shaped reference notches (3.0 by 0.050 mm),measurement,,text,reference notch,notch dimensions,mm,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_007_chunk1,tubing,ultrasonic testing,mm,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,hardening,10.95 by 0.65 mm tubing,measurement,,text,,tube dimensions,mm,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_007_chunk1,tubing,,mm,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,hardening,acceptable test conditions can be achieved for almost any value of the incident angle from about 20 to 45 deg,range,,text,,incident angle range,deg,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_007_chunk1,tubing,ultrasonic testing,°,,45.0,20.0
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,hardening,"Possible Lamb wave angles in this case are 20, 27, 39, and 47 deg",measurement,,text,,Lamb wave angles,deg,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_007_chunk1,tubing,ultrasonic testing,°,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,medium,hardening,In most cases 6 MHz and 40 deg produced the best signal for the particular defect shape,judgement,,text,,optimal frequency and angle,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_007_chunk1,tubing,ultrasonic testing,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,medium,hardening,The results differed as a function of angle and frequency,judgement,,text,,signal amplitude variation,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_007_chunk1,tubing,ultrasonic testing,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_007_chunk1,tubing,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_007_chunk1,tubing,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_007_chunk1,tubing,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_007_chunk1,tubing,,,,,
