文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk1,abstract,short tubular Zircaloy-4 specimens,Zircaloy-4,tubular,as-received,stress corrosion cracking,,,,,,,,,,,,,,,,,,,iodine,,,,,,inert gas,,,,,,,,,,,15.0,min,,,0.1–10.0,mg/cm³,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk1,abstract,influence of the uranium oxide (UO₂) oxygen potential,Zircaloy-4,tubular,as-received,stress corrosion cracking,,,,,,,,,,,,,,,,,,,UO₂,,,,,,inert gas,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk1,abstract,deformation behavior of Zircaloy cladding tubes below 850°C is heavily influenced by the presence of iodine,Zircaloy-4,tubular,as-received,burst test,,,,,,,,,,,,,,,,,,850.0,iodine,,,,,,inert gas,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk1,abstract,iodine-free specimens are exclusively subject to ductile failure,Zircaloy-4,tubular,as-received,SEM examination,,,,,,,,,,,,,,,,,,,,,,,,,inert gas,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk1,experimental procedure,mechanical load of the cladding tube sections was brought about by a gas pressure via a capillary tube with argon or argon and iodine-vapor mixtures,Zircaloy-4,tubular,as-received,stress corrosion cracking,,,,,,,,,,,,,,,,,,,iodine,,,,,,argon,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk2,text,"Isothermal, isobaric and temperature and pressure transient experiments were performed between 600 and 1100°C",Zircaloy,as-received,,"creep-rupture, burst",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0–1000.0,°C,,,600.0–1100.0,°C,,,7.0,mg/cm³,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk2,text,At temperatures above 850°C the presence of iodine exerts practically no influence on the deformation and rupture behavior of the Zircaloy cladding tubes,Zircaloy,as-received,,transient burst,,,,,,,,,,,,,,,,,,>850,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk2,text,the tubular specimens fail earlier in the presence of iodine,Zircaloy-4,as-received,,isothermal isobaric creep rupture,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk3,text,the burst strains of specimens filled with iodine ranged from 15 to 28 percent at $7 0 0 ^ { \circ } \mathbf { C }$,Zircaloy,filled with iodine,,burst test,,,,,,,,,,,,,,,,,,700,iodine,,,,,,,,,,,,,15–28,%,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk3,text,the burst strains of specimens filled with iodine ranged from ... about 73 to 95 percent at $1 0 0 0 ^ { \circ } \mathrm { C }$ (Fig. 6),Zircaloy,filled with iodine,,burst test,,,,,,,,,,,,,,,,,,1000,iodine,,,,,,,,,,,,,73–95,%,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk3,text,Metallographic investigations of the burst tubular Zircaloy-4 specimens clearly show that at 700 and $8 0 0 ^ { \circ } \mathbf { C }$ the cladding tube will fail in the presence of iodine without local necking (Fig. 7),Zircaloy-4,burst tubular,,metallographic investigation,,,,,,,,,,,,,,,,,,700,iodine,,,,,,,,,,,,,without local necking,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk3,text,Metallographic investigations of the burst tubular Zircaloy-4 specimens clearly show that at 700 and $8 0 0 ^ { \circ } \mathbf { C }$ the cladding tube will fail in the presence of iodine without local necking (Fig. 7),Zircaloy-4,burst tubular,,metallographic investigation,,,,,,,,,,,,,,,,,,800,iodine,,,,,,,,,,,,,without local necking,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk3,text,the micrographs show that the rupture is intergranular,Zircaloy-4,burst tubular,,metallographic investigation,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,intergranular,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk3,text,"Above ${ \bf 8 0 0 ^ { \circ } C }$ ,however, local plastic deformation first takes place at the point of rupture",Zircaloy-4,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,local plastic deformation first takes place,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk3,text,Experiments with internally preoxidated specimens $[ \mathbf { Z r O } _ { 2 }$ layers: 20 to $3 0 \ \mu \mathrm { m } \ ( 1 0 ^ { - 6 } \ \mathrm { m } ) ]$ or specimens filled with uranium-oxide fuel $( \mathbf { O } / \mathbf { U } ~ \simeq ~ 2 . 0 3 )$ showed a clearly higher creep rupture strength in the absence of iodine than the as-received reference specimens,Zircaloy-4,internally preoxidated,preoxidation,creep rupture test,,,,,,,,,,,,,,,,,,,iodine-free,,,,,,,,,,,,,clearly higher,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk3,text,specimens filled with uranium-oxide fuel $( \mathbf { O } / \mathbf { U } ~ \simeq ~ 2 . 0 3 )$ showed a clearly higher creep rupture strength in the absence of iodine than the as-received reference specimens,Zircaloy-4,filled with uranium-oxide fuel,,creep rupture test,,,,,,,,,,,,,,,,,,,iodine-free,,,,,,,,,,,,,clearly higher,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk3,text,"the burst strains of the preoxidized, iodine-free, cladding specimens at $1 0 0 0 ^ { \circ } \mathrm { C }$ attain 23 percent at the maximum versus about 105 percent for reference specimens without preoxidation (Fig. 5)",Zircaloy-4,"preoxidized, iodine-free",preoxidation,burst test,,,,,,,,,,,,,,,,,,1000,iodine-free,,,,,,,,,,,,,23,%,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk3,text,"the burst strains of the preoxidized, iodine-free, cladding specimens at $1 0 0 0 ^ { \circ } \mathrm { C }$ attain 23 percent at the maximum versus about 105 percent for reference specimens without preoxidation (Fig. 5)",Zircaloy-4,reference specimens without preoxidation,,burst test,,,,,,,,,,,,,,,,,,1000,iodine-free,,,,,,,,,,,,,105,%,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk3,text,"At $7 0 0 ^ { \circ } \mathsf C$ , however, the differences are lower (73 versus 107 percent), especially for specimens that are not preoxidized and contain only $\mathbf { U } \mathbf { O } _ { 2 . 0 3 }$ powder",Zircaloy-4,not preoxidized and contain only UO2.03 powder,,burst test,,,,,,,,,,,,,,,,,,700,iodine-free,,,,,,,,,,,,,73,%,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk4,text,below approximately 850°C the rupture stress of the cladding material in the presence of iodine is markedly lower than in iodine-free reference specimens,,,,,,,,,,,,,,,,,,,,,,850,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk4,text,"at temperatures above 900°C , the mechanical behavior of the Zircaloy cladding will probably be determined by external oxidation",Zircaloy,,,,,,,,,,,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk4,text,"at Zircaloy cladding temperatures above 350°C , expected in a LOCA, iodine exerts an influence on the mechanical properties of the Zircaloy-4 tubing",Zircaloy-4,,,,,,,,,,,,,,,,,,,,,350,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk4,text,The burst strains of specimens containing iodine are markedly lower (10 to 40 percent) than those of iodine free reference specimens (60 to 100 percent),,iodine-containing,,burst test,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,10–40,%,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk4,text,"Above 850°C , practically no influence of iodine is observed on the deformation and rupture behavior of the as-received Zircaloy cladding tubes",Zircaloy,as-received,,,,,,,,,,,,,,,,,,,,850,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk4,text,Oxide layers on the cladding bore [ ZrO₂ layer: 20 to 30 μm ],,,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20–30,μm,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk4,text,The burst strains range from 5 to 10 percent in the typical LOCA temperature and pressure ranges,,preoxidized,,burst test,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,5–10,%,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk5,429,Burst tests with indirectly heated fuel rod simulators were performed under cooling and temperature conditions postulated for a loss-of-coolant accident (LOCA) of a pressurized water reactor (PWR).,Zircaloy,fuel rod cladding tubes,,burst test,,,,,,,,,,,,,,,,,,,cooling conditions,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk5,429,The deformation behavior of the Zircaloy cladding tubes was found to be influenced mainly by local effects due to nonuniform temperature distributions.,Zircaloy,cladding tubes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_028_chunk5,429,"In the refilling and reflooding phase of a hypothetical loss-of-coolant accident (LOCA) occurring in a pressurized water reactor (PWR), the Zircaloy fuel rod claddings may reach temperatures that cause them to balloon under the impact of internal overpressure.",Zircaloy,fuel rod claddings,refilling and reflooding phase,,,,,,,,,,,,,,,,,,,,,overpressure,,,,,,,,,,,,,,,,,,,,,,,
