文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk1,abstract,in-reactor corrosion rates of both alloys increase with increasing concentrations of dissolved oxygen in the water,Zircaloy-2; Zr-2.5Nb,,,corrosion,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk1,abstract,Excursions to oxidizing (>300 μg/kg oxygen) water chemistry in nominally low oxygen tests are seen to induce high oxidation rates for both Zircaloy-2 and Zr-2.5Nb during irradiation,Zircaloy-2; Zr-2.5Nb,,,corrosion,,,,,,,,,,,,,,,,,,,water,,,,,,oxidizing (>300 μg/kg oxygen),,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk1,abstract,The consequences of oxygen excursions are less pronounced on material prefilmed in 673 K steam,Zircaloy-2; Zr-2.5Nb,prefilmed,prefilming,corrosion,,,,,,,,,,,,,,,,,,400.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk1,abstract,"Over the temperature range 528 to 568 K, the temperature dependence for corrosion of pickled specimens during irradiation is low",Zircaloy-2; Zr-2.5Nb,pickled,,corrosion,,,,,,,,,,,,,,,,,,255-295,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk1,abstract,fast-neutron irradiation increases corrosion of Zircaloy-2,Zircaloy-2,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e+17,n/m²·s,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk1,text,cold-worked Zr-2.5Nb and cold-worked Zircaloy-2 pressure tube material,Zr-2.5Nb; Zircaloy-2,cold-worked,cold drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk1,text,MOB operates at a temperature of about 568 K,,,,irradiation,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk1,text,"Two sets of specimens are irradiated in each phase, one for nominally 60 days and the other for nominally 120 days",Zircaloy-2; Zr-2.5Nb,,,irradiation,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,,,,,,,,,,,60.0,days,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk1,text,"Two sets of specimens are irradiated in each phase, one for nominally 60 days and the other for nominally 120 days",Zircaloy-2; Zr-2.5Nb,,,irradiation,,,,,,,,,,,,,,,,,,,,,,,,2880.0,,,,,,,,,,,,120.0,days,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk1,text,Specimens include Zircaloy-2 and Zr-2.5Nb pressure tube samples in both the pickled and prefilmed conditions,Zircaloy-2; Zr-2.5Nb,pickled; prefilmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk2,text,with exposures planned for 200-. 400- and 800-days' duration,,,exposure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,days,,,200.0,days,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk2,text,Specimens selected for removal were decrudded in $1 . 0 ~ N$ HCl at room temperature for $^ { \textrm { \scriptsize 1 2 h } }$ prior to post-irradiation examination (PIE),,,decrudded,,,,,,,,,,,,,,,,,,,room temperature,1.0 N HCl,,,,,12.0,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk2,text,Phase 1 was operated with no deliberate hydrogen or oxygen additions to the water,,,,,,,,,,,,,,,,,,,,,,,water,,,,,,no deliberate hydrogen or oxygen additions,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk2,text,"an excursion to high oxygen (300 to $1 0 0 0 ~ \mu \varrho / \updownarrow \mathrm { g } ,$ water chemistry was experienced, which lasted for about 14 days",,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,,,,,,,,,,,,,,,,300.0–1000.0,μg/kg,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk2,text,Phase 2 was operated with oxygen additions to the water to generate highly oxidizing conditions,,,,,,,,,,,,,,,,,,,,,,,water,,,,,,highly oxidizing conditions,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk3,Fig. 3,"Figure 3 shows that for Zircaloy-2, the out-reactor rate is relatively insensitive to dissolved oxygen in the water",Zircaloy-2,bare,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_042_chunk4,text,Oxidation in $6 7 3 \mathrm { ~ K ~ }$ steam was chosen as the prefilming treatment,Zircaloy-2,prefilmed,prefilming treatment,oxidation,,,,,,,,,,,,,,,,,,673.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
