文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk1,text,"The basis for this model is that PCI fracture of LWR fuel rods is caused by stress corrosion cracking (SCC), with the fission-product iodine being the responsible chemical species.",Zircaloy,cladding,in-reactor operation,SCC,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk1,text,The characteristics of the fracture surfaces examined in both BWR and PWR fuel rods are typical of SCC fractures produced in laboratory iodine SCC tests,Zircaloy-2,BWR cladding,in-reactor operation,SCC,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk1,text,The characteristics of the fracture surfaces examined in both BWR and PWR fuel rods are typical of SCC fractures produced in laboratory iodine SCC tests,Zircaloy-4,PWR cladding,in-reactor operation,SCC,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk1,text,"Similar fracture characteristics are also seen in test reactor fuel rods that are power ramped outside the normal power reactor domain; e.g., to powers of >60 kW/m at ramp rates up to ~0.16 kW/m/s",Zircaloy,test reactor cladding,power ramp,SCC,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk1,text,The majority of the data to date is from unirradiated Zircaloy-2 and -4,Zircaloy-2,unirradiated,laboratory testing,SCC,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk1,text,sufficient data have been obtained on power-reactor-irradiated BWR (Zircaloy-2) and PWR (Zircaloy-4) cladding to indicate the major effects of irradiation,Zircaloy-2,irradiated,BWR operation,SCC,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk1,text,Threshold criteria for SCC failure of Zircaloy tubing were obtained from internally pressurized tube tests,Zircaloy,tubing,laboratory testing,internally pressurized tube test,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk2,text,"pits in unstressed, unoxidized Zircaloy exposed to iodine",Zircaloy,"unstressed, unoxidized",,exposure,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk2,text,iodine apparently cannot rapidly penetrate oxide films with thicknesses in the range relevant to the inside surface of irradiated fuel cladding (≥0.5 μm) unless the oxide is ruptured mechanically,Zircaloy,,,penetration,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk2,text,~1- and ~3-μm-thick oxides (formed by thermal oxidation in dry oxygen) were detectably cracked when unirradiated Zircaloy samples were subjected to a total (elastic plus plastic) strain of ≳0.4 percent at reactor operating temperatures,Zircaloy,unirradiated,thermal oxidation,strain test,,,,,,,,,,,,,,,,,,,,,,,,,dry oxygen,,,,,,,,,,,,,,,0.4,%,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk2,text,oxide cracking could be detected at a stress of ~200 MPa,Zircaloy-2,annealed unirradiated,,stress test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,MPa,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk2,text,threshold stress for iodine SCC of the annealed unirradiated Zircaloy-2 tubing was about 280 MPa (41 ksi),Zircaloy-2,annealed unirradiated,,SCC test,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,280,MPa,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk2,text,oxide films formed on unirradiated Zircaloy by thermal oxidation in dry oxygen at a pressure of about 0.1 MPa,Zircaloy,unirradiated,thermal oxidation,oxidation,,,,,,,,,,,,,,,,,,,,0.1,,,,,dry oxygen,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk3,text,significantly smaller net stress can cause a crack 300 μm deep to extend,,,,crack growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,pinholes,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk3,text,material is non-work hardening (a reasonable assumption for irradiated Zircaloy),Zircaloy,irradiated,,material behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-work hardening,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk4,text,the critical displacement $\Phi _ { \mathrm { f } }$ for failure by fluting is estimated to be $0 . 4 ~ \mu \mathrm { m }$,Zircaloy,irradiated,,failure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,%,,,,,0.4,μm,2.7,MPa·m^1/2,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk4,text,the $K _ { \mathrm { I S C C } }$ value of 9 MPa $\mathbf { m } ^ { 1 / 2 }$ obtained with unirradiated Zircaloy in an iodine environment,Zircaloy,unirradiated,,SCC,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,9.0,MPa·m^1/2,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk5,text,the predicted threshold stress for irradiated Zircaloy cladding falls within or near the shaded region in Fig. 7,Zircaloy,irradiated,,SCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk6,Fig. 8,tests involving both long times and substantial iodine availabilities appear at the right,Zircaloy,irradiated,,SCC test,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_021_chunk6,5,"σ_y = yield strength at ordinary strain rate (for example, 10^-3 s^-1)",Zircaloy,,,tensile test,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,
