文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_004_chunk1,p.536,"Berzelius, a Swedish chemist, produced impure zirconium powder by the reduction of potassium zirconium fluoride with sodium",,powder,reduction,chemical reduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_004_chunk1,p.536,Troost made an impure metal by reducing gaseous zirconium tetrachloride with magnesium,,metal,reduction,chemical reduction,,,,,,,,,,,,,,,,,,,gaseous zirconium tetrachloride,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_004_chunk1,p.536,Lely and Hamburger first were able to produce pellets of malleable metal by reacting resublimed zirconium tetrachloride and sodium in a sealed bomb,,pellets,reduction,chemical reduction,,,,,,,,,,,,,,,,,,,resublimed zirconium tetrachloride,,,,,,sealed bomb,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_004_chunk1,p.536,zirconium tetrachloride sublimes at 331°C (628°F),,solid,sublimation,thermal analysis,,,,,,,,,,,,,,,,,,331.0,,,,,,,,,,,,,,,,331.0,°C,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_004_chunk1,p.536,zirconium tetrachloride can be liquefied only under a pressure of about 2.53 MPa (25 atm),,liquid,liquefaction,pressure test,,,,,,,,,,,,,,,,,,,,2.53,,,,,,,,,,,,2.53,MPa,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_004_chunk1,p.536,As little as 0.2% oxygen will seriously interfere with the cold ductility of zirconium,,,,mechanical test,"{'value': 'balance', 'unit': 'wt%'}",,,,,,,,,,"{'value': 0.2, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_004_chunk2,text,A typical reduction run in this equipment yielded about $1 . 6 \mathrm { \bf k g }$ (3.5 lb) of zirconium sponge.,zirconium,sponge,reduction,production,,,,,,,,,,,,,,,,,,,,,,,,,helium,,,,,,,,,,,,,,,1.6,kg,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_004_chunk2,text,Ingots made from the powder were very hard due to contamination of the powder with oxygen during the leaching operation.,zirconium,ingot,melting,hardness,,,,,,,,,,,,,,,,,,,,,,,,,,0.365,kg,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_004_chunk2,text,the vapor pressure of $\mathbf { M g C l } _ { 2 }$ is given as $3 \ \mathrm { m m }$ (0.12 in.) $\mathbf { H } \mathbf { g }$ at $8 0 0 ^ { \circ } \mathrm { C }$ $( 1 4 7 2 ^ { \circ } \mathrm { F } )$,MgCl2,salt,distillation,vapor pressure,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,0.4,kPa,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_004_chunk2,text,and $1 0 \ \mathrm { m m }$ (0.39 in.) $\mathbf { H } \mathbf { g }$ at $9 2 0 \mathrm { { } ^ { \circ } C }$ $( 1 6 8 8 ^ { \circ } \mathrm { F } )$,MgCl2,salt,distillation,vapor pressure,,,,,,,,,,,,,,,,,,920,,,,,,,,,,,,,,1.33,kPa,,,,,,,,,,
