文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_012_chunk1,1,Zr-3Nb-1Sn (weight percent) strip and tubing,Zr-3Nb-1Sn,strip and tubing,,,"{'value': 96.0, 'unit': 'wt%'}","{'value': 1.0, 'unit': 'wt%'}","{'value': 3.0, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_012_chunk1,1,"aged below the eutectoid temperature, that is, below $1 1 0 0 ^ { \circ } \mathbf { F }$ $( 5 9 3 ^ { \circ } \mathbf { C } )$",Zr-3Nb-1Sn,cold-worked strip and tubing,aging,,,,,,,,,,,,,,,,,,,593.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_012_chunk1,1,Creep was at least 20 times slower in Zr-3Nb-1Sn strip than in Zircaloy strip,Zr-3Nb-1Sn,strip,,creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_012_chunk1,1,Aging at ${ \bf 8 0 0 ^ { \circ } F }$ $( 4 2 7 ^ { \circ } \mathbf { C } )$ maximized creep strength,Zr-3Nb-1Sn,,aging,creep,,,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_012_chunk1,1,increasing annealing time at $1 0 5 0 ^ { \circ } \mathbf { F }$ EY $( 5 6 6 ^ { \circ } \mathbf { C } )$ markedly improved corrosion properties,Zr-3Nb-1Sn,,annealing,corrosion,,,,,,,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_012_chunk1,1,"Compared to Zircaloy-2, the creep strength of Zr-3Nb-1Sn was found to be superior between $4 8 2 ^ { \circ } \mathbf { F }$ $( 2 5 0 ^ { \circ } \mathbf { C } )$ and ${ \bf 8 4 2 ^ { \circ } F }$ EPY $( 4 5 0 ^ { \circ } \mathbf { C } )$",Zr-3Nb-1Sn,,,creep,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_012_chunk1,1,"Compared to Zircaloy-2, the creep strength of Zr-3Nb-1Sn was found to be superior between $4 8 2 ^ { \circ } \mathbf { F }$ $( 2 5 0 ^ { \circ } \mathbf { C } )$ and ${ \bf 8 4 2 ^ { \circ } F }$ EPY $( 4 5 0 ^ { \circ } \mathbf { C } )$",Zr-3Nb-1Sn,,,creep,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_012_chunk1,1,Corrosion of Zr-3Nb-1Sn was found to be roughly the same as for Zircaloy-2 in $7 5 0 ^ { \circ } \mathbf { F }$ EMPY $( 4 0 0 ^ { \circ } \mathbf { C } )$ steam,Zr-3Nb-1Sn,,,corrosion,,,,,,,,,,,,,,,,,,400.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_012_chunk1,1,corrosion resistance of Zr-3Nb-1Sn is actually better than the Zircaloys,Zr-3Nb-1Sn,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.0,%,28.0,°C,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_012_chunk1,1,corrosion to be lower in Zr-3Nb-1Sn and $\mathbf { Z _ { \mathbf { r } - 2 . 5 \mathbf { N } 6 } }$ than in Zircaloy-2 and Zircaloy-4 after 174 days in $\mathbf { p H } 1 0 \mathbf { N H } _ { 4 } \mathbf { O H }$ at ${ \mathfrak { s } } 3 0 ^ { \circ } \mathbf { F }$ $2 7 5 ^ { \circ }$ C) in a fluence of $1 . 7 \times 1 0 ^ { 2 1 }$ neutrons $( { \boldsymbol { \mathsf { n } } } ) / { \mathsf { c m } } ^ { 2 }$ $( > 1 { \mathrm { ~ M e V } } )$,Zr-3Nb-1Sn,,,corrosion,,,,,,,,,,,,,,,,,,275.0,pH 10 NH4OH,,,,1.7e+21,4176.0,,,,,,,,,,,,,,,,,,,
