文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_005_chunk1,p.23,The tubing is the cladding for the uranium oxide fuel pellets used in light water reactors,Zircaloy,tubing,fabrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_005_chunk1,p.23,Zircaloy-2,Zircaloy-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_005_chunk1,p.23,"tubing, plate, sheet",Zircaloy,"tubing, plate, sheet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_005_chunk1,p.23,"six fractured, subsized, round tensile specimens of Zircaloy-2",Zircaloy-2,fractured tensile specimens,,tensile test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_005_chunk1,p.23,"fracture faces were very strongly elliptical, and all cross sections of the deformed specimens were also elliptical, with the ellipticity apparently varying directly with the amount of axial strain",Zircaloy-2,deformed tensile specimens,,tensile test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_005_chunk2,text,alpha-titanium alloys have at least one twin system not operative in alphazirconium alloys,alpha-zirconium alloys,,,deformation analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not operative,,,,,,,,,,microhardness method with Knoop indentors,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_005_chunk2,text,"both deform primarily by the same major twin systems, with slip only as an accommodation process in normal fabrication processes at temperatures in the lower alpha-phase temperature range (cold and warm working)",alpha-zirconium alloys,,cold and warm working,deformation analysis,,,,,,,,,,,,,,,,,,lower alpha-phase range,,,,,,,,,,,,,,major twin systems with slip accommodation,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_005_chunk2,text,A polarized light technique is possible for cph materials such as alpha-zirconium alloys,alpha-zirconium alloys,polycrystalline,,pole figure determination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polarized light technique,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_005_chunk3,text,the yield stress in compression along the basal pole concentration in polycrystalline Zircaloy-2 can be almost twice that in tension [12] for certain fabrication directions in the material,Zircaloy-2,polycrystalline,rolled sheet or tubing fabrication,yield stress test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_005_chunk3,text,the yield stress in tension related to the concentration of prism plane poles is only about $1 0 \%$ less than that in compression along the same axis in highly textured material [ 16],Zircaloy,highly textured,,yield stress test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
