文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk1,abstract,"Well-controlled laboratory heat treatments were performed in the range from 460 to $6 1 0 ^ { \circ } \mathrm { C }$ (733 to $8 8 3 \mathrm { ~ K ~ }$ and from 1 to $\mathtt { 8 h }$ at temperature on Zircaloy-4 cladding tubes with three different degrees of initial cold work $( 4 0 \%$ , $6 4 \%$ , and $76 \%$ Within this range the influence of annealing temperature $T$ and time $t$ and of cold work on the yield strength $R _ { p 0 . 2 }$ at $4 0 0 ^ { \circ } C$ (673 K) and on the degree $R$ of recrystallization was experimentally determined.",Zircaloy-4,cladding tubes,"cold work, heat treatment",mechanical test,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk1,abstract,"Well-controlled laboratory heat treatments were performed in the range from 460 to $6 1 0 ^ { \circ } \mathrm { C }$ (733 to $8 8 3 \mathrm { ~ K ~ }$ and from 1 to $\mathtt { 8 h }$ at temperature on Zircaloy-4 cladding tubes with three different degrees of initial cold work $( 4 0 \%$ , $6 4 \%$ , and $76 \%$ Within this range the influence of annealing temperature $T$ and time $t$ and of cold work on the yield strength $R _ { p 0 . 2 }$ at $4 0 0 ^ { \circ } C$ (673 K) and on the degree $R$ of recrystallization was experimentally determined.",Zircaloy-4,cladding tubes,cold work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,%
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk2,text,One of the most important material properties for the engineering of nuclear Zircaloy components is the yield strength $R _ { p 0 . 2 }$ at elevated temperatures.,Zircaloy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk2,text,well-controlled laboratory heat treatments have been performed on Zircaloy-4 cladding tubes with various degrees of cold work from the final rocking step.,Zircaloy-4,cladding tubes,final rocking step,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,°C
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk2,text,The range of the annealing conditions (in vacuum) was from 460 to $6 1 0 ^ { \circ } \mathrm { C }$ (733 to ${ \bf 8 8 3 ~ K }$ ) and from 1 to $^ { 8 \mathrm { ~ h ~ } }$ at temperature.,Zircaloy-4,cladding tubes,annealing,,,,,,,,,,,,,,,,,,,460,,,,,,1,vacuum,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk2,text,The range of the annealing conditions (in vacuum) was from 460 to $6 1 0 ^ { \circ } \mathrm { C }$ (733 to ${ \bf 8 8 3 ~ K }$ ) and from 1 to $^ { 8 \mathrm { ~ h ~ } }$ at temperature.,Zircaloy-4,cladding tubes,annealing,,,,,,,,,,,,,,,,,,,610,,,,,,8,vacuum,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk3,text,"R_p0.2^max depends on the cold work applied to the material, whereas R_p0.2^min does not",,cold-worked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk3,Fig. 5,Dependence of the 400°C yield strength on the normalized annealing time A (cold work: 3.4%),,cold-worked,annealing,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk4,text,the value of $Q$ was found to be in good agreement with those values interpreted in literature as the activation energy for recrystallization in zirconium,zirconium,,recrystallization,literature analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,K,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk4,text,the degree of recrystallization influences in-pile properties of Zircaloy cladding tubes such as irradiation-induced creep and growth,Zircaloy,cladding tubes,irradiation,in-pile testing,,,,,,,,,,,,,,,,,,,,,,,,,irradiation,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk5,1,It is nearly the same for all three materials. If you have a higher cold work you will have a finer grain size. The difference seems to be very small on tubing with various cold-work conditions.,,tubing with various cold-work conditions,cold work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk5,1,"We don't expect any differences. There usually are several process steps between the various heat treatments, usually including additional cold work.",,,"alpha heat-treated, alpha plus beta heat-treated, beta heat-treated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk5,1,"Before recrystallization starts, you will have some decrease in strength coming from recovery.",,fully cold-worked material,recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_011_chunk5,1,We have a decreasing of yield strengths from more than $2 0 0 \mathrm { N } / \mathrm { m m } ^ { 2 }$ . The part of recovery may be $5 \%$ to $8 \%$ .,,fully cold-worked material to fully annealed material,"recovery, recrystallization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5–8,%
