文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_018_chunk1,text,Tests have shown that the deuterium present in these garter springs does not affect their mechanical integrity.,,garter spring,in-service,mechanical integrity test,,,,,,,,,,,,,,,,,,,,,,,,,deuterium present,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_018_chunk1,text,uniform oxide growth rate of $0 . 1 \ \mu \mathrm { m } / \mathrm { d } \mathrm { a } )$ for Zircaloy-2 in a BWR (oxidizing) environment,Zircaloy-2,,,corrosion test,,,,,,,,,,,,,,,,,,,BWR water,,,,,,oxidizing,,,,,,,,,,,,,,,0.1,mm/y,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_018_chunk1,text,Uniform oxide growth rates of $\sim 0 . 1$ to $0 . 2 \ \mu \mathrm { m } / \mathrm { d a y }$ are typical of oxidation rates for Zircaloy in pressurized water containing large amounts of dissolved oxygen.,Zircaloy,,,corrosion test,,,,,,,,,,,,,,,,,,,pressurized water,,,,,,large amounts of dissolved oxygen,,,,,,,,,,,,,,,0.1–0.2,mm/y,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_018_chunk1,text,"In PWRs, which operate with an excess of dissolved hydrogen, the growth rates are typically two orders of magnitude lower.",Zircaloy,,,corrosion test,,,,,,,,,,,,,,,,,,,PWR water,,,,,,excess of dissolved hydrogen,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_018_chunk1,text,uniform oxide growth rates in BWRs are less than 0.1 to $0 . 2 \ \mu \mathrm { m } / \mathrm { d a y }$,Zircaloy,,,corrosion test,,,,,,,,,,,,,,,,,,,BWR water,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_018_chunk1,text,"uniform oxide growth rates are about ten times less than that observed in oxygenated, pressurized water",Zircaloy,,,corrosion test,,,,,,,,,,,,,,,,,,,BWR water,,,,,,H:O ratios 0.1-1.0,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_018_chunk1,text,corrosion and deuteriding accelerated with time once the oxide corrosion films exceeded a critical thickness of 15 to $2 0 \mu \mathbf { m }$,Zircaloy-2,tube,in-reactor,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0–20.0,μm,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_018_chunk1,text,observed irradiation enhancement of corrosion at about $5 \mu \mathrm { { m } }$ oxide thickness,Zircaloy-4,fuel rod,in-reactor,corrosion test,,,,,,,,,,,,,,,,,,,PWR coolant,,,,,,,,,,,,,,,,,,,,,5.0,μm,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_018_chunk1,text,after 30 efpy of operation about $2 5 0 \ \mu \mathrm { m }$ of oxide and up to $2 5 0 ~ \mathrm { m g } / \mathrm { d } \mathrm { m } ^ { 2 }$ of hydrogen might be anticipated for Zircaloy-2 pressure tubes operating under Pickering NGS type conditions,Zircaloy-2,pressure tube,in-service,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,30.0,Pickering NGS type conditions,,,,,,,,,,,,,,,250.0,μm,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_018_chunk1,text,"For $\mathbf { Z } \mathbf { r } { - } 2 . 5 \mathbf { N } \mathbf { b }$ pressure tubes, corrosion and hydriding were observed to be considerably less",Zr-2.5Nb,pressure tube,in-service,corrosion test,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_018_chunk1,text,as little as $6 0 \ \mu \mathbf { m }$ of oxide and less than $\mathbf { 1 5 \ m g } / \mathbf { d m } ^ { 2 }$ of hydrogen might be expected for this alloy after 30 efpy of operation,Zr-2.5Nb,pressure tube,in-service,corrosion test,,,2.5,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,60.0,μm,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_018_chunk2,3,BWRs are considering injection of H₂ into coolant to depress oxygen levels. EPRI is supporting a program (RPI930) with Commonwealth Electric Company and General Electric to measure the effects of H₂ injection on Zircaloy-2 oxidation and hydriding,Zircaloy-2,,,oxidation and hydriding test,,,,,,,,,,,,,,,,,,,coolant with H₂ injection,,,,,,H₂,,,,,,,,,,,,,,,,,,
