文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_005_chunk1,p.1,"To allow this emergency water spray to operate as intended, the fuel rod cladding diameter increase during the LOCA is kept to less than 5 percent.",Zircaloy,cladding,,LOCA simulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.62,mm,,,1.0,percent,5.0,percent,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_005_chunk1,p.1,This gives rise to the need for a means of estimating the diameter increase of cans during temperature excursions up to 1200°C under varying internal pressure.,Zircaloy-2,cans,,temperature excursion,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_005_chunk1,p.2,Some tests on oxidized cladding described later in this paper were made with cladding having a bore of 10.87 mm and a wall thickness of 0.66 mm,Zircaloy-2,oxidized cladding,oxidized,dimensional measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87,mm,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_005_chunk1,p.2,Material was prepared for testing by removing the fuel from a 200 mm length of rod which had been irradiated to a peak burn-up of 10000 MWd/kg of uranium in the SGHWR.,Zircaloy-2,irradiated,irradiated,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,MWd/kg U,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_005_chunk1,p.3,the effect of the oxidation on mechanical behavior is negligible up to 800°C (1472°F) for times of the order 300 s,Zircaloy,,,oxidation test,,,,,,,,,,,,,,,,,,800.0,steam,,,,,0.0833,steam,,,,,,,,,,,,,0.1,percent,2.0,μm,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_005_chunk1,p.3,Creep tests were performed on SGHWR Zircaloy-2 tubing from 600 to 800°C (1112 to 1472°F) at strain rates of 4×10^-5 to 3×10^-4/s,Zircaloy-2,tubing,,creep test,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,4e-05–0.0003,/s,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_005_chunk1,p.3,Creep tests were performed on SGHWR Zircaloy-2 tubing from 600 to 800°C (1112 to 1472°F) at strain rates of 4×10^-5 to 3×10^-4/s,Zircaloy-2,tubing,,creep test,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,,4e-05–0.0003,/s,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_005_chunk1,p.3,"Regression analysis gives the value of the stress index, n, over the range 650 to 800°C (1202 to 1472°C), Fig. 2, as 4.7 to 5.3, with a weighted mean of 5.0±0.2",Zircaloy-2,cladding,,creep test,,,,,,,,,,,,,,,,,,650.0,,,,,,,,,,,,,,,,,,4.7–5.3,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_005_chunk2,text,Typical results of tube straining tests in which the specimen reaches a maximum temperature of $1 0 0 0 ^ { \circ } \mathrm { C }$ are shown in Fig. 3,Zircaloy-2,SGHWR fuel cladding,oxidation in steam,tube straining test,,,,,,,,,,,,,,,,,,1000.0,steam,,,,,,,,,,,,,2.3,%,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_005_chunk3,table,"Temperature, ºC: 850; Stress, MPa: 11.75; Strain: 0.112",Zircaloy-2,fuel cladding,,stress-strain,,,,,,,,,,,,,,,,,,850,,,,,,,,,,,,,,11.75,MPa,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_005_chunk3,table,"Temperature, ºC: 900; Stress, MPa: 4.60; Strain: 0.0483",Zircaloy-2,fuel cladding,,stress-strain,,,,,,,,,,,,,,,,,,900,,,,,,,,,,,,,,4.6,MPa,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_005_chunk4,text,Rupture characteristics of internally heated Zircaloy-4 nuclear fuel cladding were investigated,Zircaloy-4,cladding,internal heating,rupture test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
