文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk1,ABSTRACT,pre-transition films formed on Zircaloy-4 oxidized in 360°C water revealed a small grain size of approximately 100 Å (10 nm) diameter,Zircaloy-4,oxide film,corrosion,electron microscopy,,,,,,,,,,,,,,,,,,360.0,water,,,,,,,,,,,,,,,,,,,,,10.0,nm,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk1,ABSTRACT,"Under more severe oxidizing conditions, imposed by increasing the corrosion temperature to 427°C (800°F)",Zircaloy-4,oxide film,corrosion,electron microscopy,,,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,,,,,,,,,,427.0,°C,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk1,ABSTRACT,the bulk of the post-transition oxide film is of nonprotective character,Zircaloy-4,oxide film,corrosion,electron microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonprotective,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk1,Procedure,Sheet-type specimens of Zircaloy-4 and a Zr-2.5Nb alloy were examined after various corrosion exposures in 360°C (680°F) pressurized water and 427°C (800°F) 1.05 kg/mm² steam,Zircaloy-4,sheet,corrosion,corrosion test,,,,,,,,,,,,,,,,,,360.0,pressurized water,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk1,Procedure,Sheet-type specimens of Zircaloy-4 and a Zr-2.5Nb alloy were examined after various corrosion exposures in 360°C (680°F) pressurized water and 427°C (800°F) 1.05 kg/mm² steam,Zr-2.5Nb,sheet,corrosion,corrosion test,97.5,,2.5,,,,,,,,,,,,,,,427.0,steam,10.3,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk1,Results,Characterization of the morphology of the metal-oxide interface on Zircaloy-4 corroded in 360°C (680°F) water and 427°C (800°F) steam,Zircaloy-4,oxide film,corrosion,electron microscopy,,,,,,,,,,,,,,,,,,427.0,steam,,,,,,,,,,,,,,,,,,,,,hemispherical protrusions approximately 1 μm in diameter,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk1,TABLE I,"Sample No. 9 B70C3, Material Zircaloy-4, Temperature 360°C, Time 14 Days, Weight Gain 15.6 mg/dm², Film Thickness 1.1 Microns",Zircaloy-4,corroded,corrosion,corrosion test,,,,,,,,,,,,,,,,,,360.0,water,,,,,336.0,,,,,,,,,,,,,,,,15.6,mg/dm²,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk1,TABLE I,"Sample No. 602, Material Zircaloy-4, Temperature 360°C, Time 56 Days, Weight Gain 51.3 mg/dm², Film Thickness 3.5 Microns",Zircaloy-4,corroded,corrosion,corrosion test,,,,,,,,,,,,,,,,,,360.0,water,,,,,1344.0,,,,,,,,,,,,,,,,51.3,mg/dm²,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk2,text,The discrete pores formed at the boundaries ranged up to about 70 Å (7 nm) in size,,Sample 602,corrosion,TEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,nm,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk2,text,Samples of Zircaloy-4 were also exposed in $4 2 7 \circ \mathrm { C }$ $( 8 0 0 ^ { \circ } \mathbf { F } )$ steam,Zircaloy-4,,corrosion,corrosion,,,,,,,,,,,,,,,,,,427.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk3,Fig. 7,Sample R69-4 which was quenched from the β-phase and oxidized at 360°C (680°F),Zr-2.5Nb,quenched from β-phase,oxidation,TEM characterization,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,,,,,2.1,μm,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk3,Fig. 7,Sample ACL-27 in the quenched and aged condition,Zr-2.5Nb,quenched and aged,oxidation,TEM characterization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,μm,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk3,Discussion,the very fine 50 Å (5 nm) grains in the outermost or oldest oxide,Zircaloy-4,,oxidation,TEM characterization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,nm,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk3,Discussion,the newest oxide in the 6.5-μm film formed at 360°C (680°F) had a much coarser 3000 Å (300 nm) grain size,Zircaloy-4,,oxidation,TEM characterization,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,,,,,300.0,nm,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk3,Discussion,the newest oxide in the 5 and 12-μm films formed at 427°C (800°F) had a 300 Å (30 nm) grain size,Zircaloy-4,,oxidation,TEM characterization,,,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,,,,,,,,,,30.0,nm,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_035_chunk4,text,The argument that a series of nucleation and growth steps occurs in Zircaloy-2 during oxidation in 650°F air was recently suggested by Cox and Donner,Zircaloy-2,oxidized,oxidation,oxidation,,,,,,,,,,,,,,,,,,343.33,air,,,,,,air,,,,,,,,,,,,,,,,,,
