文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,The Effect of Texture and Strain Aging on Creep of Zircaloy-2—v. FIDLERis,Zircaloy-2,,,Creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,In-Reactor Creep of Zirconium-Alloy Tubes and Its Correlation with Uniaxial Data—E. F. IBRAHIM,Zirconium-Alloy,Tubes,,Creep,,,,,,,,,,,,,,,,,,,reactor,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,Texture Changes Produced During Zircaloy-4 Tubing Fabrication: From Forged Billet to Finished Tubing—D. O. HOBsoN,Zircaloy-4,Tubing,Forged Billet to Finished Tubing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,The Anisotropy of Fracture Ductility in Flat Tension-Test Bars of Alpha Zirconium Alloy—C. E. ELLS AND B. A. CHEADLE,Alpha Zirconium Alloy,Flat Tension-Test Bars,,Tension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,The Mechanical Properties of Zircaloy-2 Tubing Containing Circumferentially Aligned Hydride—G. F. SLATTERY,Zircaloy-2,Tubing with Circumferentially Aligned Hydride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,Texture Development and Phase Stability of $0 . 5 { \bf C u } { - 0 . 5 } { \bf M } _ { \mathrm { ~ \tiny ~ } }$ Zirconium During Fabrication to Sheet Form-—P. D. KAUFMANN,Zr-Cu-M,Sheet,Fabrication to Sheet Form,,,,,,,,"{'value': 0.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,Fatigue-Crack Growth and Propagation in 2.5Nb Zirconium Alloy Pressure Tubing-P. J. PANKASKIE,2.5Nb Zirconium Alloy,Pressure Tubing,,Fatigue,,,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,"Embrittlement of Zircaloy-2 Pressure Tubes—B. wATKiNs, A. CowAN, G. w. PARRY, AND B. W. PICKLES",Zircaloy-2,Pressure Tubes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,The Effect of Orientation of Hydride Precipitates on the Fracture Toughness of Cold-Rolled Zircaloy-2 and 2.5Nb Zirconium Alloy—1. AiTCHisoN,"Zircaloy-2, 2.5Nb Zirconium Alloy",Cold-Rolled,Cold-Rolled,Fracture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,Oxygen Embrittlement of Zirconium-Copper Alloys at High Temperatures— W. KADEN AND W. DEBRAY,Zirconium-Copper Alloys,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,"The Effect of Neutron Irradiation and Cold Work on the Strain-Aging Behavior of Zircaloy-2—K. vEEvErs, W. B. ROTsEY, AND K. U. SsNowDEN",Zircaloy-2,,Cold Work,Strain-Aging,,,,,,,,,,,,,,,,,,,,,,,neutron irradiation,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,"Creep of Zirconium from 50 to $8 5 0 ~ \mathbf { C }$ —E. R. GILBERT, S. A. DURAN, AND A. L. BEMENT",Zirconium,,,Creep,,,,,,,,,,,,,,,,,,50-850,,,,,,,,,,,,,,,,,,,,,,,,,
STP458-EB-Zirconium in the Nuclear Industry_1st Volume_001_chunk1,Contents,The Significance of Irradiation-Induced Creep on Reactor Performance of a Zircaloy-2 Pressure Tube—B. WATKins AND D. S. wOOD,Zircaloy-2,Pressure Tube,,Creep,,,,,,,,,,,,,,,,,,,reactor,,,,irradiation,,,,,,,,,,,,,,,,,,,,
