文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk1,text,Zircaloy-2 and Zircaloy-4 cladding tubes having an outer diameter of 9.5 mm and a wall thickness of 0.6 mm were manufactured by AB Sandvik Steel.,Zircaloy-2,cladding tube,manufactured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk1,Table 1,"Zircaloy-2 Ingot 860220 B: Sn 1.40, Fe 0.10, Cr 0.09, Ni 0.05, O 1170 ppm, C 120 ppm",Zircaloy-2,ingot bottom,,,,"{'value': 1.4, 'unit': 'wt%'}",,"{'value': 0.1, 'unit': 'wt%'}","{'value': 0.09, 'unit': 'wt%'}","{'value': 0.05, 'unit': 'wt%'}",,,,,"{'value': 1170.0, 'unit': 'ppm'}",,,"{'value': 120.0, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk1,Table 1,"Zircaloy-2 Ingot 860220 M: Sn 1.57, Fe 0.10, Cr 0.11, Ni 极速5, O 1150 ppm, C 140 ppm",Zircaloy-2,ingot middle,,,,"{'value': 1.57, 'unit': 'wt%'}",,"{'value': 0.1, 'unit': 'wt%'}","{'value': 0.11, 'unit': 'wt%'}","{'value': 0.05, 'unit': 'wt%'}",,,,,"{'value': 1150.0, 'unit': 'ppm'}",,,"{'value': 140.0, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk1,Table 1,"Zircaloy-2 Ingot 860220 T: Sn 1.40, Fe 0.11, Cr 0.08, Ni 0.05, O 1130 ppm, C 110 ppm",Zircaloy-2,ingot top,,,,"{'value': 1.4, 'unit': 'wt%'}",,"{'value': 0.11, 'unit': 'wt%'}","{'value': 0.08, 'unit': 'wt%'}","{'极速value': 0.05, 'unit': 'wt%'}",,,,,"{'value': 1130.0, 'unit': 'ppm'}",,,"{'value': 110.0, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_极速017_chunk1,Table 1,"Zircaloy-4 Ingot 861028 B: Sn 1.46, Fe 0.22, Cr 0.10, Ni 0.002, O 1150 ppm, C 120 ppm",Zircaloy-4,ingot bottom,,,,"{'value': 1.46, 'unit': 'wt%'}",,"{'value': 0.22, 'unit': 'wt%'}","{'value': 0.1, 'unit': 'wt%'}","{'value': 0.002, 'unit': 'wt%'}",,,,,"{'value': 1150.0, 'unit': 'ppm'}",,,"{'value': 120.0, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk1,text,The ingots of the two grades were forged into bars of 145-mm cross section.,Zircaloy-2,bars,forged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023极速-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk1,text,The bars were cut into billets and heat treated in the beta phase region at 1060°C in an induction furnace and quenched in water.,Zircaloy-2,billets,heat treated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk1,text,The bars were cut into billets and heat treated in the beta phase region at 极速1060°C in an induction furnace and quenched in water.,Zircaloy-4,billets,heat treated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk1,text,Subsequent to machining the billets were extruded into hollows of size 63.5 by 10.9 mm for Zircaloy-4 (outer diameter and wall thickness),Zircaloy-4,hollows,extruded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk2,Text,tensile and closed-end burst testing at 385°C,,,,"tensile testing, burst testing",,,,,,,,,,,,,,,,,,385,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk2,Text,burst test was done in a tube-type vertical furnace and with argon as pressurization medium,,,,burst testing,,,,,,,,,,,,,,,,,,,argon,,,,,,argon,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk2,Text,"immersion swab etched at room temperature for approximately 20 s in a solution containing 60% glycerine, 10% nitric acid, and 30% hydrofluoric acid",,,immersion swab etching,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk2,Text,"rinsed in hot, 50°C, concentrated nitric acid",,,rinsing,,,,,,,,,,,,,,,,,,,50,concentrated nitric acid,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk2,Text,particle equivalent mean diameter was measured and classified in groups of 0.1 μm,,,,SEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,L/h,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk2,Text,jet polishing in a solution of 15% perchloric acid in methanol at -25°C and 15 V,,,jet polishing,,,,,,,,,,,,,,,,,,,-25,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk2,Text,corrosion tests were performed at a pressure of 10.3 MPa,,,,corrosion testing,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk2,Text,400°C during 200 days,,,,corrosion testing,,,,,,,,,,,,,,,,,,400,,,,,,4800,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk2,Text,410°C during 28 days,,,,corrosion testing,,,,,,,,,,,,,,,,,,410,,,,,,672,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk2,Text,430°C during 30 days,,,,corrosion testing,,,,,,,,,,,,,,,,,,430,,,,,,720,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk2,Text,500°C during 24 h,,,,corrosion testing,,,,,,,,,,,,,,,,,,500,,,,,,24,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk2,Table 3,"Yield strength, N/mm²: 335 ± 8",Zircaloy-2,tube,,tensile testing,,,,,,,,,,,,,,,,,,385,,,,,,,,,,,,,,327–343,MPa,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk3,Table 4,"2a (Zr-2) Maximum Diameter, μm 0.75",Zircaloy-2,Type 2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk3,Table 4,"Zr-2 ref Mean Diameter, μm 0.163",Zircaloy-2,Zr-2 ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk3,Table 4,"3a (Zr-4) Mean Diameter, μm 0.192",Zircaloy-4,Type 3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk3,Table 4,"Zr-4 ref Mean Diameter, μm 0.160",Zircaloy-4,Zr-4 ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk4,text,this fraction decreases for high oxide weight gains,,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_017_chunk4,Table 5,corrosion performance of the Zircaloy-2 cladding is better after one cycle than the performance of the Zircaloy-4 cladding,"Zircaloy-2, Zircaloy-4",cladding,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
