文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,35,The Effect of Fluence and Irradiation Temperature on Delayed Hydride Cracking in Zr-2.5Nb,Zr-2.5Nb,,,Delayed Hydride Cracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,80,Hydrogen Absorption Kinetics During Zircaloy Oxidation in Steam,Zircaloy,,,Oxidation,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,168,Variability of Irradiation Growth in Zr-2.5Nb Pressure Tubes,Zr-2.5Nb,Pressure Tubes,,Irradiation Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,285,Fabrication Process of High Nodular Corrosion-Resistant Zircaloy-2 Tubing,Zircaloy-2,Tubing,Fabrication,Corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,307,Corrosion Behavior of Zircaloy-4 Sheets Produced Under Various Hot-Rolling and Annealing Conditions,Zircaloy-4,Sheets,"Hot-Rolling, Annealing",Corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,328,Optimization of PWR Behavior of Stress-Relieved Zircaloy-4 Cladding Tubes by Improving the Manufacturing and Inspection Process,Zircaloy-4,Cladding Tubes,"Stress-Relieved, Manufacturing, Inspection",PWR Behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,378,Aqueous Chemistry of Lithium Hydroxide and Boric Acid and Corrosion of Zircaloy-4 and Zr-2.5Nb Alloys,"Zircaloy-4, Zr-2.5Nb",,,Corrosion,,,,,,,,,,,,,,,,,,,"Lithium Hydroxide, Boric Acid",,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,450,An Experimental Investigation into the Oxidation of Zircaloy-4 at Elevated Pressures in the 750 to 1000°C Temperature Range,Zircaloy-4,,,Oxidation,,,,,,,,,,,,,,,,,,750,,elevated,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,450,An Experimental Investigation into the Oxidation of Zircaloy-4 at Elevated Pressures in the 750 to 1000°C Temperature Range,Zircaloy-4,,,Oxidation,,,,,,,,,,,,,,,,,,1000,,elevated,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,469,Prediction of Creep Anisotropy in Zircaloy Cladding,Zircaloy,Cladding,,Creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,644,On the Initial Corrosion Mechanism of Zirconium Alloy: Interaction of Oxygen and Water with Zircaloy at Room Temperature and 450°C Evaluated by X-Ray Absorption Spectroscopy and Photoelectron Spectroscopy,Zircaloy,,,Corrosion,,,,,,,,,,,,,,,,,,room temperature,"Oxygen, Water",,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,644,On the Initial Corrosion Mechanism of Zirconium Alloy: Interaction of Oxygen and Water with Zircaloy at Room Temperature and 450°C Evaluated by X-Ray Absorption Spectroscopy and Photoelectron Spectroscopy,Zircaloy,,,Corrosion,,,,,,,,,,,,,,,,,,450,"Oxygen, Water",,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_002_chunk1,663,How the Tetragonal Zirconia is Stabilized in the Oxide Scale that is Formed on a Zirconium Alloy Corroded at 400°C in Steam,Zirconium Alloy,,,Corrosion,,,,,,,,,,,,,,,,,,400,steam,,,,,,,,,,,,,,,,,,,,,,,,
