文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_008_chunk1,Abstract,H dissolved in zirconium expands the lattice,zirconium,,,"first-principles calculations, molecular dynamics simulations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44,%,,,,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_008_chunk2,text,"for hydrogen concentrations of H/Zr = 0.25, 0.5, 0.75, 1.0, 1.25, 1.5, 1.75, and 2.0",hydride,,,computational simulation,"{'value': 1.0, 'unit': 'at.fr.'}",,,,,,,,,,,,,,"{'value': 1.5, 'unit': 'at.fr.'}",,,,,,,,,,,,,,,,,0.75–1.25,at.fr.,,,,,,,1.5,at.fr.,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_008_chunk3,text,"The present investigation includes the alloying/impurity elements Sn, Nb, Cr, Fe, Ni, and O.",Zr-H system,,alloying,,,"{'value': None, 'unit': 'wt%'}","{'value': None, 'unit': 'wt%'}","{'value': None, 'unit': 'wt%'}","{'value': None, 'unit': 'wt%'}","{'value': None, 'unit': 'wt%'}",,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,0.26360607905,eV,,,,,,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_008_chunk4,text,Precipitation of ε- $\mathrm { Z r H } _ { 2 }$ (full occupancy of tetrahedral sites by H) results in a computed volume expansion of $1 7 . 9 ~ \%$ compared with pure $\mathscr { X }$ Zr.,ε-ZrH2,ε-hydride,precipitation,computation,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,17.9,%,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_008_chunk4,text,Carpenter reports a relative volume difference of $1 7 . 2 ~ \%$ between $\alpha { - } Z \mathbf { r }$ and $\delta$ hydride $\mathrm { ( Z r H _ { 1 . 6 6 } ) }$ with $a = 4 . 7 7 8 \mathring \mathrm { A }$ [4].,δ-ZrH1.66,δ-hydride,,experimental,1.0,,,,,,,,,,,,,,1.66,,,,,,,,,,,,,,,,,4.778,Å,,,,,17.2,%,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_008_chunk4,text,Numakura et al. give a relative volume difference of $1 3 \ %$ between $\gamma$ hydride and the $\mathrm { Z r }$ metal matrix [44].,γ-ZrH,γ-hydride,,experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,%,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_008_chunk4,text,whereas $5 0 \mathrm { p p m H }$ in solution in $\alpha { - } Z \mathbf { r }$ gives a volume change of $0 . 0 9 \%$ .,α-Zr,α-Zr,,computation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,%,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_008_chunk5,text,"Hence, in this case, the volume expansion caused by hydrogen in solution is almost twice the expansion as a result of hydrogen in the hydride (the amount of hydrogen in hydrides is four times the amount in solution).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,%,,,2.0,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_008_chunk5,text,"$1 \%$ volume increase, which is the expected effect because of $\delta$ -hydride to $0 . 3 3 \%$ linear increase.",,hydride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,%,,,,,,,,
STP1543-EB-Zirconium in the Nuclear Industry_17th Volume_008_chunk5,text,Oxidation of zirconium hydrides is strongly exothermic.,Zr hydrides,hydride,oxidation,computed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
