文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk1,1,Long-Term Irradiation Growth in Zirconium Alloys,Zirconium Alloys,,,Irradiation Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk1,19,Mechanistic Understanding of Zirconium Alloy Fuel Cladding Performance,Zirconium Alloy,Fuel Cladding,,Performance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk1,180,Strain-Path Change Tests and Physically Based Polycrystalline Modeling of the Behavior of Recrystallized Zirconium Alloys,Zirconium Alloys,Recrystallized,,Strain-Path Change Tests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk1,214,Predicting the Flow Stress of Zircaloy-4 under In-Reactor Accident Conditions,Zircaloy-4,,,Flow Stress,,,,,,,,,,,,,,,,,,,In-Reactor,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk1,240,Mechanical Behavior at High Temperatures of Highly Oxygen- or Hydrogen-Enriched α and Prior-β Phases of Zirconium Alloys,Zirconium Alloys,,,Mechanical Testing,,,,,,,,,,,"{'value': None, 'unit': 'wt%'}",,,,"{'value': None, 'unit': 'wt%'}",,,High,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk1,281,Out-of-Reactor Test of Corrosion and Hydrogen Pickup in Fuel Cladding Materials in Contact with Nickel Metal,Fuel Cladding Materials,Fuel Cladding,,Corrosion,,,,,,,,,,,,,,,,,,,Out-of-Reactor,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk1,385,Microstructure Evolution in lon-Irradiated Oxidized Zirconium-4 Studied with Synchrotron Radiation Microdiffraction and Transmission Electron Microscopy,Zirconium-4,Oxidized,,Microstructure Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk1,448,Neutron Irradiation Effects on the Corrosion of Zircaloy-4 in a Pressurized Water Reactor Environment,Zircaloy-4,,,Corrosion,,,,,,,,,,,,,,,,,,,Pressurized Water Reactor,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk2,938,Temperature and Neutron Flux Dependence of In-Reactor Creep for Cold-Worked Zr-2.5Nb,Zr-2.5Nb,Cold-Worked,,In-Reactor Creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk2,965,"In-Pile Testing of CrN, TiAIN, and AICrN Coatings on Zircaloy Cladding in the Halden Reactor",Zircaloy,Cladding,Coating,In-Pile Testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk2,983,Alloying Effect of Niobium and Tin on the Zirconium Alloy Fuel Cladding Behavior at High Temperature Oxidation in Steam,Zirconium Alloy,Fuel Cladding,,High Temperature Oxidation,,,,,,,,,,,,,,,,,,High,Steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk2,1039,Investigation and Modeling of the Degradation of Zirconium-Based Fuel Cladding during Corrosion in Steam and Air-Steam Mixtures at High Temperatures,Zirconium-Based,Fuel Cladding,,Corrosion,,,,,,,,,,,,,,,,,,High,"Steam, Air-Steam Mixtures",,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk2,1059,Combined Raman Imaging and 180 Tracer Analysis for the Study of Zircaloy-4 High-Temperature Oxidation in Spent Fuel Pool Accident,Zircaloy-4,,,"Raman Imaging, 180 Tracer Analysis",,,,,,,,,,,,,,,,,,High,,,,,,,Spent Fuel Pool Accident,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk2,1093,High-Temperature Secondary Hydriding Experiments with E110 and E110G Cladding,"E110, E110G",Cladding,,Hydriding Experiments,,,,,,,,,,,,,,,,,,High,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk2,1136,Fffect of Irradiation on Terminal Solid Solubility of Hydrogen in Zr-2.5Nb,Zr-2.5Nb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk2,1167,Hydrogen Trapping at Neutron Irradiation Produced Defects in Recrystallized Alpha Annealed Zircaloy-4,Zircaloy-4,Recrystallized Alpha Annealed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_005_chunk2,1192,Hydride Effects on Discharged Fuel Clad Related to Accident Conditions during Dry Storage and Handling,,Discharged Fuel Clad,,,,,,,,,,,,,,,,,,,,,,,,,,,Dry Storage and Handling,,,,,,,,,,,,,,,,,,
