文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk1,text,electron-beam (EB) melting furnace using a $1 5  – \mathbf { k } \mathbf { W }$ von Ardenne electron gun,,,EB melting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,kW
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk1,text,Zircaloys can be melted successfully in a $5 0 0 \mathrm { - } \mathsf { m m }$ ingot diameter EB furnace,Zircaloy,ingot,EB melting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,mm
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk1,text,EB welding is carried out in horizontal vacuum chambers and results in a $3 5 \mathrm { - c m }$ -diameter electrode,zirconium alloys,electrode,EB welding,,,,,,,,,,,,,,,,,,,,,,,,,,vacuum,,,,,,,,,,,,,,,,,35,cm
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk1,text,nitride stringers [34-44]. This defect appears as sets of elongated inclusions of zirconium nitride $( Z \mathbf { r } \mathbf { N } )$ [and zirconium dioxide $( Z \mathbf { r } O _ { 2 } ) ]$,zirconium alloys,worked product,,defect analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk1,text,The alloy contains no major volatile components such as tin or aluminum; therefore a high-vacuum process is feasible,Zr-2.5Nb,,EB melting,,,,,,,,,,,,,,,,,,,,,,,,,,high-vacuum,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk2,text,The outer $2 . 5 \mathrm { c m }$ or so of ingot is commonly removed by conditioning due to defects arising from excessive inclusion content,Zircaloy,ingot,conditioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,cm,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk2,text,ZrN can be dissolved at very short times if the ${ \bf { Z } r N }$ can be broken into small particle sizes of the order of $1 \ \mu \mathrm { m }$,Zircaloy-2,liquid,EB melting,dissolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,μm,15,min
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk2,text,"Evaporation experiments were carried out under vacuum in a slow-drip melting mode in an electron-beam melting furnace (Fig. 1), operating at approximately $1 \times 1 0 ^ { - 5 } { \cdot } \mathrm { m m \ H g }$ pressure",Zircaloy-2,molten,EB melting,evaporation,,,,,,,,,,,,,,,,,,,vacuum,,,,,,,,,,,,,,,,,,,,,1e-05,Pa,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk2,text,"The material was machined into rods some 6.5- and $1 0 \mathrm { - m m }$ diameter for the Zircaloy and Ti-6Al-4V alloys, respectively",Zircaloy-2,rod,machining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,mm
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk4,text,We have operated the $1 5 { \mathrm { - } } \mathrm { \mathbf { k W } }$ EB furnace at tin evaporation rates which are much higher than those anticipated industrially from our model studies without any adverse effects on the beam alignment or gun stability.,,,EB melting,furnace operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk4,text,"a more-conventional $2 7 0 ^ { \circ }$ three-gun industrial furnace, making ${ \mathfrak { s o o - m m } }$ -diameter ingots",,ingot,EB melting,furnace design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,mm
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk5,text,"The process would be working as a homogenizer as well as a solidifier, so you would have to make them exactly the same way as you would the first-melt VAR now.",,,EB melting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk5,text,"For practical use of EB melting, we have to use compacts of Zr sponge.",,Zr sponge compacts,EB melting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_007_chunk5,text,I would like to know the effect of magnesium chloride on vacuum and volatilization of tin if the portion of alloying elements is exposed to the electron beam directly.,,,EB melting,,,,,,,,,,,,,,,,,,,,magnesium chloride,,,,,,,,,,,,,,,,,,,,,,,,
