文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk1,text,Batch 1 was the cold-drawn and recrystallized low-nickel Zircaloy-2 with a grain size of 8.0 μm,Zircaloy-2,cold-drawn and recrystallized,recrystallized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,μm
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk1,text,"Batches 2 and 3 were tube-reduced Zircaloy-4 with grain sizes of 4.8 μm and 6.2 μm, respectively",Zircaloy-4,tube-reduced,tube-reduced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,μm
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk1,text,"Hydride layers plated electrolytically onto the surfaces of Zircaloy rings, cut from a batch of cold-drawn material, either increased the time to failure or prevented cracking in iodine vapor at 573±3 K",Zircaloy,cold-drawn,electrolytically plated with hydride layers,stress corrosion cracking,,,,,,,,,,,,,,,,,,300,iodine vapor,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk1,text,The presence of hydride changed the cracking mode from mainly transgranular cleavage to mainly integranular cracking,Zircaloy,hydrided,electrolytically plated with hydride layers,stress corrosion cracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk1,text,"In two batches of tube-reduced Zircaloy tubing, one annealed and one as-received, cracking could not be induced in iodine vapor at 573±3 K even with axial scratches on the inside surface",Zircaloy,"tube-reduced, annealed",annealed,stress corrosion cracking,,,,,,,,,,,,,,,,,,300,iodine vapor,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk1,text,"In two batches of tube-reduced Zircaloy tubing, one annealed and one as-received, cracking could not be induced in iodine vapor at 573±3 K even with axial scratches on the inside surface",Zircaloy,"tube-reduced, as-received",,stress corrosion cracking,,,,,,,,,,,,,,,,,,300,iodine vapor,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk1,text,One batch that had remained intact when tested in the as-received condition cracked readily in iodine vapor at 573±3 K after stress relief,Zircaloy,stress-relieved,stress relief,stress corrosion cracking,,,,,,,,,,,,,,,,,,300,iodine vapor,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk1,text,"This contrasted with tests in methanol-iodine at room temperature, where notches shortened failure times substantially",Zircaloy,,,stress corrosion cracking,,,,,,,,,,,,,,,,,,25,methanol-iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk1,text,"The tubing (15.24 mm outside diameter, 0.41 mm wall thickness) was cut into rings 12.7 mm long and slit axially",Zircaloy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk1,text,"The residual hoop stresses at 295 K, assuming a linear stress distribution through the clad wall, were: Batch 1 ≈ 548 MPa",Zircaloy,Batch 1,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,548,MPa,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk2,table,"Batch 1: Tin 1.45, Iron 0.15, Chromium 0.08; Batch 2: Tin 1.49, Iron 0.21, Chromium 0.10; Batch 3: Tin 1.51, Iron 0.22, Chromium 0.10",Zircaloy-2,,,,,"{'value': 1.45, 'unit': 'wt%'}",,"{'value': 0.15, 'unit': 'wt%'}","{'value': 0.08, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk2,table,Batch 2: Crystallographic 0.640; Batch 3: Crystallographic 0.692; Batch 3: Crystallographic 0.676,Zircaloy-4,"Annealed, As-Received, Stress-Relieved",,X-ray test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk2,text,Batch 1 tubes had radial hydride needles about 10 μm long and 0.5 μm wide near the inside surface,Zircaloy-2,tube,,microstructural analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk3,text,"The stresses and strains are tensile at the inside surface of the ring (I), zero at the neutral axis (C), and compressive at the outside surface (A).",,ring,stressed on block,stress analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tensile,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk3,text,It is convenient to introduce here a plastic deformation correction factor $f _ { \mathfrak { p } }$ by which Oding's formula (Eq 1) must be multiplied to account for uniform and nonuniform plastic deformation during stressing at room temperature,,ring,stressed on block,stress analysis,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk4,text,"Sixteen slotted Zircaloy rings, electrolytically hydrided in the unstressed condition, were stressed to their yield points and exposed to iodine vapor (3 g/m²) in two separate capsules that were heated concurrently to 573 K",Zircaloy,"slotted rings, electrolytically hydrided in unstressed condition","electrolytic hydriding, stressing to yield point",stress corrosion cracking,,,,,,,,,,,,,,,,,,300,iodine vapor,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk4,text,Times to failure increased in sequence with the amount of hydriding,Zircaloy,"slotted rings, electrolytically hydrided",electrolytic hydriding,stress corrosion cracking,,,,,,,,,,,,,,,,,,300,iodine vapor,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk4,text,The rings did not crack in 300-h tests even when additional axial scribe marks up to 100 μm deep were introduced into the tube inside surface,Zircaloy,Batch 2 rings with scribe marks,scribing,stress corrosion cracking,,,,,,,,,,,,,,,,,,300,iodine,,,,,300,,,,,,,,,,,,,,,,no crack,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk4,text,We found a ≈ 0.093 L for crack lengths in the range 2.5 < L < 3.5 mm,Zircaloy,precracked rings,precracking,crack measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk4,text,The 14 precracked rings selected for testing were restressed on Zircaloy blocks and exposed to an iodine-air environment at 573 K,Zircaloy,precracked rings,restressing,stress corrosion cracking,,,,,,,,,,,,,,,,,,300,iodine-air,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_020_chunk5,text,"After stress relieving in vacuum for 3 h at 683 ± 5 K, rings of Batch 3 tubing were tested in an iodine-air environment at 573 K under a variety of stresses and with three inside surface conditions-smooth, scratched to a depth of 20 μm, and scratched to a depth of 40 μm",,Batch 3 tubing rings,stress relieving in vacuum for 3 h at 683 ± 5 K,SCC test,,,,,,,,,,,,,,,,,,300.0,iodine-air environment,,,,,,,,,,,,,,,,,,,,,,,,
