文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,abstract,The oxidation kinetics of Zircaloy-4 in steam have been extended to 2400°C,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,2400,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,abstract,Growth of the ZrO₂ and α-Zr(O) layers display parabolic behavior over the entire temperature range studied,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,abstract,a discontinuity in the oxidation kinetics above 1510°C causes rates to increase above those previously established by the Baker-Just relationship,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,1510,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,abstract,Experiments have been performed in steam-hydrogen mixtures at 1565 and 1815°C,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,1565,steam-hydrogen mixture,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,abstract,Experiments have been performed in steam-hydrogen mixtures at 1565 and 1815°C,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,1815,steam-hydrogen mixture,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,abstract,Concentrations of hydrogen up to 90 mol% have no effect on the oxidation kinetics,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,,steam-hydrogen mixture,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,experimental procedure,Experiments were performed on disk specimens 3.8 mm diameter by 0.9 mm thick,Zircaloy-4,disk,machined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,experimental procedure,"The nominal alloy composition in weight percent was 1.5 Sn, 0.20 Fe, 0.11 Cr, 0.125 O, 0.016 C, 0.004 N, and 0.001 H",Zircaloy-4,,,,,1.5,,0.2,0.11,,,,,,0.125,,,0.016,0.001,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,isothermal oxidation,Isothermal oxidation experiments were conducted between 1300 and 2400°C,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,1300–2400,°C,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,isothermal oxidation,"Steam, preheated to 600°C, was then introduced through a fast-acting valve at a rate of 3 g/min",,,,oxidation,,,,,,,,,,,,,,,,,,600,steam,,,,,,,,,,,,,,,,,,,,,3,g/min,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,isothermal oxidation,Standard deviation for the isothermal temperature was 7°C at 1600°C,,,,temperature control,,,,,,,,,,,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,isothermal oxidation,10°C at 1700°C,,,,temperature control,,,,,,,,,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,isothermal oxidation,18°C at 1780°C,,,,temperature control,,,,,,,,,,,,,,,,,,1780,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk1,isothermal oxidation,25°C above 1800°C,,,,temperature control,,,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk2,text,selected experiments with thicker samples (1.4 and 1.9 mm thick) displayed the same oxide-growth kinetics as the standard 0.9 mm thick) samples,,thicker samples,oxidation,oxidation kinetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk2,text,each 100 μm of oxide thickness resulted in an additional temperature drop of about 50°C across the sample,,,oxidation,temperature gradient measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk2,text,"experiments were performed where the oxidation kinetics were compared among samples exposed to different steam-flow rates, varying from 3 to 18 g/min",,,oxidation,oxidation kinetics,,,,,,,,,,,,,,,,,,,steam,,,,,,steam,,,,,,,,,,,,,,,3–18,g/min,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk3,4a,The temperature dependence of the growth constants for the ZrO₂ and for the combined layer thickness are presented in Figs. 4a and 4b. The data measured on the heated and nonheated surfaces produced two distinct curves with approximately the same slope and activation energies.,,oxide layer,oxidation,oxidation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285.0,°C,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk3,4b,The temperature dependence of the growth constants for the ZrO₂ and for the combined layer thickness are presented in Figs. 4a and 4b. The data measured on the heated and nonheated surfaces produced two distinct curves with approximately the same slope and activation energies.,,combined layer,oxidation,oxidation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk3,text,A discontinuity in the growth rate is observed around 1510°C This is associated with the development of the cubic high-temperature oxide phase [4].,,oxide layer,oxidation,oxidation test,,,,,,,,,,,,,,,,,,1510.0,,,,,,,,,,,,,,,,,,,,,,5.46,cm/s^0.5,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_038_chunk3,text,"No other discontinuity in growth rate was observed, neither upon melting of the underlying metal at 1980°C nor upon transformation of the duplex (tetragonal and cubic) ZrO₂ layer to a single-phase cubic oxide at 2285°C.",,oxide layer,oxidation,oxidation test,,,,,,,,,,,,,,,,,,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,
