文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk1,text,The Zircaloy-2 tubes were cold-drawn 17% after hot extrusion and then stress relieved at 400°C for 72 h,Zircaloy-2,cold-drawn,cold drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,%
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk1,text,stress relieved at 400°C for 72 h,Zircaloy-2,stress relieved,stress relief,,,,,,,,,,,,,,,,,,,400,,,,,,72,,,,,,,,,,,,,,,,,,400,°C
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk1,text,"microstructure consisted of α-grains, 10 to 20 μm in diameter",Zircaloy-2,,,microstructural analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,MPa,,,1e+17,n/m²·s,,,,,10–20,μm
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk1,Table 1,Material: cold worked Zircaloy-2,Zircaloy-2,cold worked,cold working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk1,text,water had a pH of 10.5 controlled by lithium hydroxide (LiOH),,,,chemical analysis,,,,,,,,,,,,,,,,,,,heavy water,,,,,,,,,,,,,,,,,,,,,10.5,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk2,Fig. 2,"Pressure tubes F-07 and H-07 elongated at about the same strain rate, 1×10^-8 h^-1",Zircaloy-2,pressure tube,irradiation,elongation measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-08,h^-1,,,0.18,at%,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk2,Fig. 4,about 5 mm deflection after 140 000 full power hours,Zircaloy-2,pressure tube,irradiation,deflection measurement,,,,,,,,,,,,,,,,,,,,,,,,140000,,,,,,,,,,,,5,mm,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk2,text,S = 1.05×10^3 exp(-4300/T),Zirconium alloy,,,solubility measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk3,text,"the comparable bulk concentrations being 0.82, 1.64, and 1.75 at%, respectively",,bulk specimens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,ppm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk3,text,increase in deuterium concentration of the Zircaloy-2 pressure tubes in NPD from about $1 \mathrm { a t } \%$ in 1984 to 1.5 to $2 . 0 \mathrm { a t } \%$ in 1987,Zircaloy-2,pressure tubes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ppm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk3,text,increase in deuterium concentration of the Zircaloy-2 pressure tubes in NPD from about $1 \mathrm { a t } \%$ in 1984 to 1.5 to $2 . 0 \mathrm { a t } \%$ in 1987,Zircaloy-2,pressure tubes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5–2.0,ppm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk3,text,the ingress rate was lower than in the larger reactors using Zircaloy-2 pressure tubes because of the lower neutron flux and temperature in the NPD reactor,Zircaloy-2,pressure tubes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk3,text,the irradiation temperature was in the range 260 to $2 7 0 \mathrm { { } ^ { \circ } C }$,Zircaloy-2,tubes,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0–270.0,°C,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk3,text,Fracture toughness is measured either by using $1 7 - \mathrm { { m m } }$ curved compact tension specimens or by bursting $4 5 0 \mathrm { - } \mathrm { m m }$ -long tube sections,,curved compact tension specimens,,fracture toughness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,mm,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk3,text,Fracture toughness is measured either by using $1 7 - \mathrm { { m m } }$ curved compact tension specimens or by bursting $4 5 0 \mathrm { - } \mathrm { m m }$ -long tube sections,,tube sections,,fracture toughness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,mm,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk3,text,"$J$ -resistance tests are done in air as per ASTM Test Method for $J _ { \mathrm { i c } }$ , a Measure of Fracture Toughness (E813) between room temperature and $3 0 0 \mathrm { { ^ \circ C } }$",,,,J-resistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0–300.0,°C,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk3,text,the crack is propagated to instability at test temperature by monotonically pressurizing at about $2 \ : \mathrm { M P a } / \ : \mathrm { s }$,,,,fracture toughness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MPa/s,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk3,text,The results from the small specimens were conservative in the elasticplastic regime,,small specimens,,fracture toughness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk4,text,Both slit burst and small specimen fracture toughness tests were carried out on material from the regions of high fluence and high deuterium concentration,,,,slit burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_006_chunk4,text,The room temperature slit burst and small specimen tests were found to be in good agreement,,,,slit burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
