alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,corrosion,Ultrasonic nondestructive inspection of fuel tubing is a mainstay in the quality assurance program for nuclear fuel,judgement,,text,quality assurance,inspection reliability,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,fuel tubing,ultrasonic nondestructive inspection,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,corrosion,Ultrasonic inspection sensitivity is calibrated by adjusting the system to detect an artificially made defect (a reference notch of specified size and shape),judgement,,text,calibration,sensitivity calibration,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,fuel tubing,ultrasonic inspection,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,quality assurance,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,fuel tubing,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,quality assurance,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,fuel tubing,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,quality assurance,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,fuel tubing,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,quality assurance,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,fuel tubing,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,quality assurance,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,fuel tubing,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,quality assurance,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,fuel tubing,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,quality assurance,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,fuel tubing,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,quality assurance,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,fuel tubing,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,corrosion,"different firms, each inspecting tubes in accordance with the same procedure, have had significant disagreement in test results",judgement,,text,inspection,test result uniformity,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,tubes,ultrasonic inspection,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,inspection,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,tubes,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,inspection,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_006_chunk1,tubes,,,,,
