alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
iodide zirconium,{},,"{'temp_C': 100, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'vacuum'}",d5090b374729,0.9,hardening,The solid solubility of hydrogen in iodide zirconium can be determined by a close study of the precipitation of hydride using the internal friction technique.,judgement,,p.63-71,"annealed at 800°C for 1 h in vacuum, hydrogenated, homogenized at 350°C for one week",solid solubility,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_009_chunk1,wire,internal friction,,,,
iodide zirconium,{},,"{'temp_C': 100, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'vacuum'}",d5090b374729,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.63-71,"annealed at 800°C for 1 h in vacuum, hydrogenated, homogenized at 350°C for one week",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_009_chunk1,wire,,,,,
iodide zirconium,{},,"{'temp_C': 100, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'vacuum'}",d5090b374729,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.63-71,"annealed at 800°C for 1 h in vacuum, hydrogenated, homogenized at 350°C for one week",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_009_chunk1,wire,,,,,
iodide zirconium,{},,"{'temp_C': 100, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'vacuum'}",d5090b374729,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.63-71,"annealed at 800°C for 1 h in vacuum, hydrogenated, homogenized at 350°C for one week",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_009_chunk1,wire,,,,,
iodide zirconium,{},,"{'temp_C': 100, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'vacuum'}",d5090b374729,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.63-71,"annealed at 800°C for 1 h in vacuum, hydrogenated, homogenized at 350°C for one week",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_009_chunk1,wire,,,,,
iodide zirconium,{},,"{'temp_C': 100, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'vacuum'}",d5090b374729,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.63-71,"annealed at 800°C for 1 h in vacuum, hydrogenated, homogenized at 350°C for one week",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_009_chunk1,wire,,,,,
iodide zirconium,{},,"{'temp_C': 100, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'vacuum'}",d5090b374729,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.63-71,"annealed at 800°C for 1 h in vacuum, hydrogenated, homogenized at 350°C for one week",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_009_chunk1,wire,,,,,
iodide zirconium,{},,"{'temp_C': 100, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'vacuum'}",d5090b374729,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.63-71,"annealed at 800°C for 1 h in vacuum, hydrogenated, homogenized at 350°C for one week",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_009_chunk1,wire,,,,,
iodide zirconium,{},,"{'temp_C': 100, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 'vacuum'}",d5090b374729,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.63-71,"annealed at 800°C for 1 h in vacuum, hydrogenated, homogenized at 350°C for one week",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_009_chunk1,wire,,,,,
Zr-H,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.8,hardening,A reference to the Zr-H equilibrium diagram shows a solubility of 6.1 atomic weight percent at the eutectoid temperature and falls rapidly to nearly zero solubility at room temperature.,measurement,,p.63-71,,solid solubility,at.%,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_009_chunk1,,equilibrium,at.%,6.1,,
