文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,Microstructure and Properties of Zirconium Alloys in the Absence of Irradiation—D. CHARQUET,Zirconium Alloys,,,,,,,,,,,,,,,,,,,,,,,,,,,,Absence of Irradiation,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,Effects of Neutron Irradiation on Microstructure and Properties of Zircaloy— R. B. ADAMSON,Zircaloy,,,,,,,,,,,,,,,,,,,,,,,,,,Neutron Irradiation,,,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,Understanding Hydrogen in Zirconium—A. SAWATZKY AND C. E. ELLS,Zirconium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,"Irradiation Creep and Growth Behavior, and Microstructural Evolution of Advanced Zr-Base Alloys—D. GILBON, A. SONIAK, S. DORIOT, AND J.-P. MARDON",Advanced Zr-Base Alloys,,,,,,,,,,,,,,,,,,,,,,,,,,High Neutron Fluences,,,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,"Irradiation-Enhanced Deformation of Zr-2.5Nb Tubes at High Neutron Fluences—A. R. CAUSEY, R. A. HOLT, N. CHRISTODOULOU, AND E. T. C. HO",Zr-2.5Nb,Tubes,,,97.5,,2.5,,,,,,,,,,,,,,,,,,,,High Neutron Fluences,,,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,"High-Fluence Irradiation Growth of Cold-Worked Zr-2.5Nb—R. A. HOLT, A. R. CAUSEY, M. GRIFFITHS, AND E. T. C. HO",Zr-2.5Nb,Cold-Worked,Cold-Worked,,97.5,,2.5,,,,,,,,,,,,,,,,,,,,High-Fluence,,,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,"Evolution of Dislocation and Precipitate Structure in Zr Alloys Under LongTerm Irradiation—S. A. AVERIN, V. L. PANCHENKO, A. V. KOZLOV, L. P. SINELNIKOV, V. N. SHISHOV, AND A. V. NIKULINA",Zr Alloys,,,,,,,,,,,,,,,,,,,,,,,,,,LongTerm Irradiation,,,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,"Effect of Long-Term Irradiation on the Fracture Properties of Zr-2.5Nb Pressure Tubes—R. R. HOSBONS, P. H. DAVIES, M. GRIFFITHS, S. SAGAT, AND C. E. COLEMAN",Zr-2.5Nb,Pressure Tubes,,,97.5,,2.5,,,,,,,,,,,,,,,,,,,,Long-Term Irradiation,,,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,"Post-Irradiation Characterization of Ultra-High-Fluence Zircaloy-2 Plate— S. T. MAHMOOD, D. M. FARKAS, R. B. ADAMSON, AND Y. ETOH",Zircaloy-2,Plate,,Characterization,,,,,,,,,,,,,,,,,,,,,,,Ultra-High-Fluence,,Post-Irradiation,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,"The Long-Range Migration of Hydrogen Through Zircaloy in Response to Tensile and Compressive Stress Gradients—B. F. KAMMENzIND, B. M. BERQUIST, R. BAJAJ, P. H. KREYNS, AND D. G. FRANKLIN",Zircaloy,,,,,,,,,,,,,,,,,,,,,,,Tensile and Compressive Stress Gradients,,,,,,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,Influence of Cladding Microstructure on the Low Enthalpy Failures in RIA Simulation Tests—A. M. GARDE,,Cladding,,RIA Simulation Tests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,"Experiment and Modeling of Advanced Fuel Rod Cladding Behavior Under LOCA Conditions: Alpha-Beta Phase Transformation Kinetics and EDGAR MethOdolOgy—T. FORGERON, J. C. BRACHET, F. BARCELO, A. CASTAING, J. HIVROZ, J.-P. MARDON, AND C. BERNAUDAT",,Advanced Fuel Rod Cladding,,Experiment and Modeling,,,,,,,,,,,,,,,,,,,,,,,,,LOCA Conditions,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,"Behavior of Irradiated Zircaloy-4 Fuel Cladding Under Simulated LOCA Conditions—M. OZAWA, T. TAKaHasHI, T. HOMMA, AND K. GOTO",Zircaloy-4,Fuel Cladding,,,,,,,,,,,,,,,,,,,,,,,,,Irradiated,,Simulated LOCA Conditions,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk1,Contents,"Influence of Texture on the Fracture Toughness of Unirradiated Zircaloy Cladding—V. GRIGORIEV, K. PETTERSSON, AND S. ANDERSSON",Zircaloy,Cladding,,,,,,,,,,,,,,,,,,,,,,,,,Unirradiated,,,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk2,1,a crack size effect on the crack growth resistance curves for irradiated Zr-2.5Nb material with high fracture toughness.,Zr-2.5Nb,irradiated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk2,1,Hydrogen present in $Z \mathbf { r }$ alloys induces an increase in the work-hardening rate and in the out-reactor creep resistance.,Zr alloys,,,,,,,,,,,,,,,,,,,,,,out-reactor,,,,,,,,,,,,,,,,,,,,,,,,
STP1354-EB-Zirconium in the Nuclear Industry_12th Volume_002_chunk2,1,A new fabrication route using high pilger reductions up to $90 \%$ was summarized,,,pilgering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,%,,,,,,,,,,
