文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk1,text,Cladding temperatures up to 1640 K have been estimated on the fuel rods tested,Zircaloy,irradiated,postirradiation examination,irradiation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,K,1020–1170,K,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk1,text,The reactor coolant system pressure was 14.5 to 15.2 MPa,,,,irradiation test,,,,,,,,,,,,,,,,,,,reactor coolant,,,,,,,,,,,,,14.5–15.2,MPa,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk1,text,the rods were prepressurized to pressures within the range 2.6 to 3.8 MPa,Zircaloy,pre-irradiation,prepressurization,irradiation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6–3.8,MPa,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk1,text,severe oxidation on the external surface of the cladding from Zircaloy-steam reaction,Zircaloy,irradiated,postirradiation examination,irradiation test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk1,text,severe oxidation on the internal surface from Zircaloy-uranium dioxide reaction,Zircaloy,irradiated,postirradiation examination,irradiation test,,,,,,,,,,,,,,,,,,,uranium dioxide,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk2,table,"PCM 8-1 RS(a) operating time, s 6.48 × 10³",Zircaloy-4,fuel rod cladding,Pre-CHF operation,in-pile test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,kW/m,,,,,6480.0,s,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk3,text,A differential pressure of approximately $3 . 4 5 ~ \mathrm { M P a }$ existed across the cladding during CHF in these three experiments,Zircaloy,cladding,in-service,CHF test,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,3.45,MPa,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk3,text,"Further definition of the temperature for initiating cladding collapse can be expected from PCM tests yet to be conducted and designed to produce lower cladding maximum temperatures, $\leqslant 1 0 7 0 ~ \mathrm { K }$",Zircaloy,cladding,testing,PCM test,,,,,,,,,,,,,,,,,,797,,,,,,,,,,,,,,,,1070,K,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk3,Fig. 9,"The microprobe scan in Fig. 9 shows a zirconiumuranium $( \mathbf { Z } \mathbf { r } \mathbf { I } )$ layer rich in zirconium adjacent to the fuel, a thin layer (about $2 \ \mu \mathrm { m }$ thick) of $\mathbf { z r { \cdot } U }$ material rich in uranium and, finally, a layer of oxygen-stabilized alpha-Zircaloy",Zircaloy,reaction layer,reaction,microprobe analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,μm,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk3,text,The microhardness in the undisturbed stress-relieved material (Fig. ${ 6 a }$ )was 232 diamond pyramid hardness (DPH),Zircaloy,stress-relieved,stress relief,microhardness test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,HV
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk3,text,The annealed alpha-Zircaloy (Fig. $6 b$ )measured 191 DPH,Zircaloy,annealed alpha,annealing,microhardness test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,HV
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk3,text,Hardness of about 350 DPH was measured in prior beta-Zircaloy,Zircaloy,prior beta,beta quenching,microhardness test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,HV
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk3,text,alpha incursions (Fig. 8) measured about 550 DPH,Zircaloy,alpha incursions,oxidation,microhardness test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,HV
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk3,text,the oxygen stabilized alpha-Zircaloy layers (Fig. 8) averaged about 750 DPH,Zircaloy,oxygen-stabilized alpha,oxidation,microhardness test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,HV
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk3,text,The microhardness increases with oxygen content in the oxidized Zircaloy,Zircaloy,oxidized,oxidation,microhardness test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk4,text,"Pawel [17] applied Eq 1 for the combined layer thickness, $\xi _ { T } ,$ ,to the temperature dependent oxidation data of Hobson and Rittenhouse [19] and found the following temperature correlation for $\xi _ { T }$ EPY $\delta \ = \frac { \xi _ { T } } { t ^ { \prime \prime } } = 8 . 4 1 \ \mathrm { e x p } ( - 1 0 \ 3 3 1 / T )$",,,,oxidation,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,8.41,mm/s^0.5,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk4,text,"Over the range 1270 to 1850 $\mathbf { K }$ , the correlation is $\overbrace { \xi _ { _ \alpha \cdot \mathrm { Z i r c a l o y } } } ^ { \xi _ { _ \mathrm { Z r o } _ { 2 } } } \ = \ 0 . 0 9 2 3 \exp ( 3 1 2 2 / T )$",Zircaloy,oxidized,,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0923,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk4,text,$\xi _ { \mathrm { Z r O } _ { 2 } } = 0 . 3 6 t ^ { \prime } { } ^ { 2 } \exp ( - 6 7 9 3 / T )$,Zircaloy,,,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,mm,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk4,Table 3,8-1 RS | 0.540 | 660 | 0.099 | 0.074 | 0.75 | 1450 | 1490 | 1430 | 1410,Zircaloy,oxidized,,oxidation,,,,,,,,,,,,,,,,,,,,,,,,660,,,,,,,,,,,,,,,,0.099,mm,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk5,Table 4,8-1 RS IE-ST-1 1640 660 35,Zircaloy,cladding,,8-1 RS,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,,,,,,,,,,35,s,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk5,Table 4,IE-ST-1 1620 288 55,Zircaloy,cladding,,IE-ST-1,,,,,,,,,,,,,,,,,,1347,,,,,,,,,,,,,,,,,,,,,,55,s,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk5,Table 4,CHF Scoping 1380 40 470,Zircaloy,cladding,,CHF Scoping,,,,,,,,,,,,,,,,,,1107,,,,,,,,,,,,,,,,,,,,,,470,s,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk6,211-235,The corrosion and hydriding performance of zirconium-base alloys under pressurized water reactor (PWR) and boiling water reactor (BWR) conditions,zirconium-base alloys,,,corrosion,,,,,,,,,,,,,,,,,,,PWR/BWR coolant,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk6,211-235,the development of zirconium-base alloys proceeded down two major paths. One development involved the zirconium-tin system and led to the development of the Zircaloys,Zircaloys,,development,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minimum or negative,,,,sensitive,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk6,211-235,formation of nonuniform accelerated corrosion products in the oxygenated irradiation environment,Zircaloy,,,corrosion,,,,,,,,,,,,,,,,,,,oxygenated irradiation environment,,,,,,,,,,,,,,,,,,,,,nonuniform accelerated,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_018_chunk6,211-235,The zirconium-niobium alloys are found to be very sensitive to oxygen in the coolant,zirconium-niobium alloys,,,corrosion,,,,,,,,,,,,,,,,,,,coolant,,,,,,,,,,,,,,,,,,,,,very sensitive,,,
