文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_038_chunk1,text,recrystallized Zircaloy4 sheet,Zircaloy-4,recrystallized,sheet,grid method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_038_chunk1,text,Zircaloy-2,Zircaloy-2,,,creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_038_chunk1,text,CwSR Zircaloy-4,Zircaloy-4,cold-worked stress-relieved,,creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_038_chunk2,Fig. 1a,The texture pole figures for the recrystallized sheet are depicted in Fig. la,Zircaloy-4,recrystallized sheet,recrystallization,crystallographic texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_038_chunk2,Fig. 2,Figure 2 is a compilation of the pole figures obtained at the mid-wall of the recrystallized Zircaloy-2 TREX,Zircaloy-2,recrystallized TREX,recrystallization,crystallographic texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_038_chunk2,Fig. 3,Similar sets of pole figures obtained on Zircaloy claddings are included in Fig. 3,Zircaloy-4,CwSR cladding,cold working and stress relief,crystallographic texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_038_chunk2,Fig. 3,Similar sets of pole figures obtained on Zircaloy claddings are included in Fig. 3,Zircaloy-2,recrystallized cladding,recrystallization,crystallographic texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_038_chunk2,Fig. 3,these pole figures of Zircaloy-2 are similar to those reported earlier for recrystallized Zircaloy-4 [4] except for the fact that the basal and prism pole intensities in the present case are relatively lower [∼50%],Zircaloy-2,,,crystallographic texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,%,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_038_chunk3,Table 1,"Table 1 summarizes the mechanical properties of Zircaloy-4 sheet, which clearly demonstrates planar isotropy with essentially identical true yield stresses (YS) and ultimate tensile stresses (UTS)",Zircaloy-4,recrystallized,,tensile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_038_chunk3,text,"A value of 100 was used for the stress exponent for the lower bound analysis, and this applies to ambient deformation where the strain-rate sensitivity is about 0.01",Zircaloy-4,recrystallized,,tensile,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,100,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_038_chunk4,FIG. 7,Engineering and true stress-strain curves for (a) RD and (b) TD specimens obtained from fractured grid element,Zircaloy-4,fractured grid element,,tensile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_038_chunk4,TABLE 1,"Direction, YS, MPa, UTS, MPa, Eu, n, E, Efn",Zircaloy-4,sheet,,tensile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.4,MPa
