文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_014_chunk1,text,out-of-pile loop tests were performed in order to correlate the thermal/hydraulic and chemical environment of the fuel rods to the corrosion rates of the Zircaloy-4 cladding material,Zircaloy-4,cladding material,,loop test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_014_chunk1,text,PWR corrosion data also showed that the activation energy corresponding to Zircaloy oxidation by water does not vary under neutron flux compared to out-of-pile conditions,Zircaloy,,,PWR corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_014_chunk1,text,Different destructive examination techniques to characterize the zirconium oxide morphology and concentration profile in the oxide,Zircaloy,oxide layer,,destructive examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_014_chunk1,text,the oxide growth model was developed from an analysis of the corrosion data measured from the heating rods of the CIRENE out-of-pile loop,Zircaloy-4,heating rods,,CIRENE out-of-pile loop test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_014_chunk2,Table 1,"Reactor A, 10, 2 Cycles, 2.6 μm",,fuel cladding,irradiation,corrosion test,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,2.6,μm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_014_chunk2,Table 1,"Reactor A, 53, 2 Cycles, 4 μm",,fuel cladding,irradiation,corrosion test,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,4.0,μm,,
ST极1023-EB-Zirconium in the Nuclear Industry_8th Volume_014_chunk2,Table 1,"Reactor A, 141, 2 Cycles, 6 μm",,fuel cladding,irradiation,corrosion test,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,6.0,μm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_014_chunk2,Table 1,"Reactor A, 153, 2 Cycles, 8 μm",,极 cladding,irradiation,corrosion test,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,8.0,μm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_014_chunk2,Table 1,"Reactor A, 192, 4 Cycles, 22 μm",,fuel cladding,irradiation,,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,22.0,μm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_014_chunk2,Table 1,"Reactor A, 330, 4 Cycles, 36.6 μm",,fuel cladding,irradiation,corrosion test,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,36.6,μm,,
