文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_011_chunk1,1,The iron-contaminated Zircaloy had a laminar microstructure that could be transformed into a spheroidal microstructure by heating below the zirconium-iron eutectoid temperature.,Zircaloy,laminar microstructure,heating below eutectoid temperature,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_011_chunk1,1,The iron-contaminated Zircaloy had a laminar microstructure that could be transformed into a spheroidal microstructure by heating below the zirconium-iron eutectoid temperature.,Zircaloy,spheroidal microstructure,heating below eutectoid temperature,,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_011_chunk1,1,"When the microstructure was in the laminar shape, the Zircaloy would turn white and flake in autoclave tests.",Zircaloy,laminar microstructure,,autoclave test,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,360,water,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_011_chunk1,1,"When the microstructure was in the spheroidal shape, its corrosion rate was similar to normal Zircaloy-2.",Zircaloy,spheroidal microstructure,,autoclave test,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,360,water,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_011_chunk1,1,No effect due to microstructure was noted in $4 0 0 ^ { \circ } C$ steam tests.,Zircaloy,,,steam test,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,400,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_011_chunk1,1,One of the new alloys with the composition of $\mathbf { Z r }$ -1Nb-1Sn-0.5Fe has significantly improved properties.,,,,,"{'value': None, 'unit': 'wt%'}","{'value': 1, 'unit': 'wt%'}","{'value': 1, 'unit': 'wt%'}","{'value': 0.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_011_chunk1,1,The zirconium-niobium alloys have corrosion properties similar to Zircaloy-2 in the temperature range 240 to $\pmb { 4 0 0 } \pmb { \circ } \mathbf { C }$,zirconium-niobium alloys,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_011_chunk1,1,The zirconium-niobium alloys have corrosion properties similar to Zircaloy-2 in the temperature range 240 to $\pmb { 4 0 0 } \pmb { \circ } \mathbf { C }$,zirconium-niobium alloys,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_011_chunk1,1,they are better at ${ \bf 4 5 0 ^ { \circ } C }$ and above.,zirconium-niobium alloys,,,,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_011_chunk1,1,The niobium-containing alloys fail to suffer intergranular cracking in iodine-methanol solution even when stressed to 80 percent of their yield strength for more than 60 days.,niobium-containing alloys,,,iodine-methanol test,,,,,,,,,,,,,,,,,,,iodine-methanol solution,,,,,1440,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_011_chunk1,1,The other alloys failed at 30 percent of yield strength in a few hours.,other alloys,,,iodine-methanol test,,,,,,,,,,,,,,,,,,,iodine-methanol solution,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_011_chunk1,1,Preliminary iodine-argon iodine-pressurized burst tests indicate some improvement for the $\mathbf { Z r } { - } 1 \mathbf { N } \mathbf { b } { - } \mathbf { 1 } \mathbf { S } \mathbf { n } { - } \mathbf { 0 } . 5 \mathbf { F } \mathbf { e }$ alloy compared with Zircaloy-2 with a five to ten times increase in time to failure for the same stress level.,Zr-1Nb-1Sn-0.5Fe,,,iodine-pressurized burst test,"{'value': None, 'unit': 'wt%'}","{'value': 1, 'unit': 'wt%'}","{'value': 1, 'unit': 'wt%'}","{'value': 0.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,iodine-argon,,,,,,,,,,,,,,,,,,,,,5–10,times,,
