文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk1,abstract,The influence of the initial material condition on the deformation behavior of Zircaloy cladding tubes at 600 and 800°C is systematically investigated by closed end creep rupture tests and transient burst tests in air.,Zircaloy,cladding tubes,,"creep rupture test, transient burst test",,,,,,,,,,,,,,,,,,600,air,,,,,,air,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk1,abstract,The influence of the initial material condition on the deformation behavior of Zircaloy cladding tubes at 600 and 800°C is systematically investigated by closed end creep rupture tests and transient burst tests in air.,Zircaloy,cladding tubes,,"creep rupture test, transient burst test",,,,,,,,,,,,,,,,,,800,air,,,,,,air,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk1,abstract,At 800°C the strain rate of the cladding tube diameter can be described by the Norton creep equation,Zircaloy,cladding tubes,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk1,abstract,the initial material condition of the cladding characterized by the yield stress at 400°C,Zircaloy,cladding,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk1,abstract,At 600°C nonstationary creep behavior is reported for the as-cold-worked and partly recrystallized material condition.,Zircaloy,"as-cold-worked, partly recrystallized",,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,nonstationary,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk1,text,"In the temperature range between 600 and 800°C (high α phase region) Zircaloy exhibits a large deformation capability, which increases with temperature.",Zircaloy,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,large,,,,50,K/s,,,,,observed,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk1,text,"In the temperature range between 600 and 800°C (high α phase region) Zircaloy exhibits a large deformation capability, which increases with temperature.",Zircaloy,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,large,,,,50,K/s,,,,,no influence,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk1,text,"Above 600°C cold-worked Zircaloy recrystallizes within minutes or seconds, depending on the temperature",Zircaloy,cold-worked,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk1,text,Indications of dynamic recrystallization were observed in stress-ramp tensile tests at 600 and 700°C,Zircaloy,,,stress-ramp tensile test,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,observed,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk1,text,"The tube sample was heated to 350°C (starting temperature) and the internal over-pressure was adjusted, using helium as pressure medium.",Zircaloy,cladding tube samples,,,,,,,,,,,,,,,,,,,,350,helium,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk1,text,"A constant heating rate (5, 10, or 30 K/s) was applied in the transient burst tests",Zircaloy,,,transient burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,K/s,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk1,text,The samples were taken from Zircaloy-4 cladding tubes for pressurized water reactor (PWR) fuel rods.,Zircaloy-4,cladding tubes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk2,text,"The average subgrain area is $1 . 3 \mu \mathbf { m } ^ { 2 }$ for the cold worked and $1 . 6 4 \mu \mathrm { m } ^ { 2 }$ for the recrystallized condition, respectively.",Zry-4,cold worked,,TEM,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,1.3,μm²
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_041_chunk2,text,"The average subgrain area is $1 . 3 \mu \mathbf { m } ^ { 2 }$ for the cold worked and $1 . 6 4 \mu \mathrm { m } ^ { 2 }$ for the recrystallized condition, respectively.",Zry-4,recrystallized,,TEM,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,1.64,μm²
