文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_025_chunk1,text,Tubular specimens that were received from manufacturing after stress relief annealing for 2 h at 753 K,Zircaloy-2,tubular,stress relief annealing,,,,,,,,,,,,,,,,,,,480,,,,,,2,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_025_chunk1,text,"Specimens, 60 mm in length, vacuum-sealed in silica capsules, were heated in the alpha (853 K) or beta (1273 K) phase range for 0.5 h followed by air cooling within the silica capsules",Zircaloy-2,vacuum-sealed in silica capsules,heat treatment,,,,,,,,,,,,,,,,,,,580,,,,,,0.5,air cooling,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_025_chunk1,text,"Specimens, 60 mm in length, vacuum-sealed in silica capsules, were heated in the alpha (853 K) or beta (1273 K) phase range for 0.5 h followed by air cooling within the silica capsules",Zircaloy-2,vacuum-sealed in silica capsules,heat treatment,,,,,,,,,,,,,,,,,,,1000,,,,,,0.5,air cooling,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_025_chunk1,text,"After heating in the beta-phase and air cooling, some specimens were reheated at 1123 K for 1 h followed by air cooling",Zircaloy-2,,reheating,,,,,,,,,,,,,,,,,,,850,,,,,,1,air cooling,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_025_chunk1,text,Autoclaving was carried out at 673 K and 10.3 MPa for 72 h or at 773 K and 12 MPa for 12 h in superheated steam,Zircaloy-2,,autoclaving,corrosion test,,,,,,,,,,,,,,,,,,400,superheated steam,10.3,,,,72,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_025_chunk1,text,Autoclaving was carried out at 673 K and 10.3 MPa for 72 h or at 773 K and 12 MPa for 12 h in superheated steam,Zircaloy-2,,autoclaving,corrosion test,,,,,,,,,,,,,,,,,,500,superheated steam,12,,,,12,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_025_chunk1,text,A compressive stress gradient distributed through the thickness of black oxide films was measured to be ~500 MPa/μm in films with a thickness of 1.2 μm,Zircaloy-2,black oxide film,,stress measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,MPa/μm,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_025_chunk1,text,It was observed from a high resolution lattice image that the oxide crystals consist of mosaics ~20 nm in size,Zircaloy-2,oxide crystals,,microstructure analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_025_chunk1,text,Pores (<10 nm) existing on triple grain boundaries in the white oxide films have been observed,Zircaloy-2,white oxide film,,microstructure analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_025_chunk1,text,"Nodules are ~150 or ~400 μm in diameter and ~100 or ~200 μm in thickness for specimens treated in the alpha-phase or the beta-phase, respectively",Zircaloy-2,nodules,alpha-phase treatment,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,μm,,
