文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_014_chunk1,1,"An ingot of double consumable electrode vacuum melted material was first hot forged. Part of the hot-forged bar was then hot extruded, vacuum annealed, and cold drawn in several passes to obtain rods; another part of the hot forged bar was vacuum annealed and cold hydrostatically extruded in a single pass to form rods.",Zircaloy,ingot,"double consumable electrode vacuum melted, hot forged",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_014_chunk1,1,"Part of the hot-forged bar was then hot extruded, vacuum annealed, and cold drawn in several passes to obtain rods",Zircaloy,rods,"hot extruded, vacuum annealed, cold drawn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_014_chunk1,1,the properties and microstructure of ingots for the cold drawn rods were better than those of cold hydrostatic extrusion,Zircaloy,ingots,cold drawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_014_chunk1,1,"When defects (voids) in the material are being healed, the material becomes more dense and the density of the material increases",Zircaloy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_014_chunk1,1,the properties of the former should be better than those of the latter,Zircaloy,hydrostatically extruded material,hydrostatic extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_014_chunk1,1,"Tubing of Zircaloy-2 and Zircaloy-4 produced by the laser beam beta-phase treatment is immune to nodules on both the inside and outside surfaces in the $^ { 2 4 \mathbf { h } }$ , $\mathbf { 7 7 3 \ K }$ steam test","Zircaloy-2, Zircaloy-4",tubing,laser beam beta-phase treatment,steam test,,,,,,,,,,,,,,,,,,500,steam,,,,,24,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_014_chunk1,1,post-transition corrosion rates of Zircaloy-4 are lower than those of conventionally processed tubing by factors of two to three in the 633 to $\bf { 6 7 3 ~ K }$ temperature range,Zircaloy-4,tubing,laser beam beta-phase treatment,corrosion test,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_014_chunk1,1,Early autoclave data indicated similar corrosion responses of $\pmb { \alpha }$ annealed and $\beta$ -treated Zircaloy during exposures in 589 to $\bf { 6 7 3 ~ K }$ water and/or steam,Zircaloy,,"alpha annealed, beta treated",autoclave corrosion test,,,,,,,,,,,,,,,,,,316,water and/or steam,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_014_chunk1,1,"At higher corrosion temperatures of approximately ${ \bf 7 3 ~ K }$ , however, a marked improvement of $\beta$ -treated over $\pmb { \alpha }$ -annealed Zircaloy was reported",Zircaloy,,"beta treated, alpha annealed",corrosion test,,,,,,,,,,,,,,,,,,773,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_014_chunk1,1,"$\beta$ -annealed Zircaloy-2 was resistant to nodule formation and oxide spallation for up to 36-days exposure in $^ { 7 7 3 \bf K }$ , 11.7 MPa steam",Zircaloy-2,,beta annealed,steam test,,,,,,,,,,,,,,,,,,500,steam,11.7,,,,864,,,,,,,,,,,,,,,,,,,
